symbol,date,calendarYear,period,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,ticker
EXPD,2025-03-31,2025,Q1,1.8292249593517176,1.8292249593517176,0.6624916341915865,64.27174048789782,0.0,64.27174048789782,40.744005231766295,23.52773525613152,0.1323347905936764,0.09970601019569693,0.10346498431041783,0.07643022345700357,0.2601918943312515,0.042844228606267014,0.08915732015744221,0.09610230747041468,0.7387061812883091,1.0377005769997518,0.09970601019569693,0.12369167376199636,0.2573979860800922,0.0,0.20470685409837833,0.0,0.5823359247261022,2.0809645326278736,1.400304384427659,2.208913912317854,0.0,2.6077804488276612,0.5605665752157506,2.4857762654806903,2.3903564458438837,9.56606908360117,0.0,0.1284951839902131,0.9616136733776581,0.5823359247261022,0.0,26.050942822384428,26.050942822384428,0.0,7.251064620518674,7.251064620518674,6.215984153278236,20.332218957776195,50.30630482289738,48.37523057480255,48.37523057480255,-1.6362595256496084,6.215984153278236,0.0,56.493415328992874,7.251064620518674,EXPD
EXPD,2024-12-31,2024,Q4,1.7710248331335565,1.7710248331335565,0.5556907832814656,60.853993884330244,0.0,60.853993884330244,36.346904233708,24.50708965062224,0.1311704552569546,0.10190662011943663,0.10602852061373301,0.07983131987795736,0.24618954746985952,0.04832361444361405,0.10610738943379523,0.10697388713640997,0.7529230759409224,1.0404478186938733,0.10190662011943663,0.11655640725589689,0.2559306922319807,0.0,0.20377771943541947,0.0,0.43891678692016867,2.1957668244705832,1.4789497657470068,2.4761393548486663,0.0,2.951588122942173,0.6053215018552754,1.791915727232934,1.7197916143430183,8.2401314609241,0.43009097923502826,0.08451469774478332,0.9597502763138925,0.43891678692016867,2.3395667815919654,24.84489105561636,2.2396053811659193,0.43009097923502826,6.943990806167488,6.943990806167488,5.224404767988682,16.360761590737585,64.40896622368723,61.816523130275996,61.816523130275996,4.4446735654837095,5.224404767988682,0.00657198897572284,46.9748067851271,6.943990806167488,EXPD
EXPD,2024-09-30,2024,Q3,1.7186370091752232,1.7186370091752232,0.5443229200427991,65.30591830823387,0.0,65.30591830823387,42.58400576863647,22.721912539597398,0.12634814946414005,0.10050361134230472,0.10413345283922602,0.07652132523546472,0.2640342622289654,0.044397154315182395,0.09741304286022828,0.10787318557612396,0.7348390277004232,1.036116528037569,0.10050361134230472,0.1049780918935655,0.23033537898432008,0.0,0.18721348903619195,0.0,0.16574526603946332,2.1941280778645798,1.3781293079015269,2.113469561529269,0.0,3.017014211527709,0.5801932229815331,0.6407486273029619,0.5532164908807338,9.209518790459844,0.0,0.029989357131405263,0.8633908327035078,0.16574526603946332,0.8421821177175378,7.320152957448539,7.320152957448539,0.0,7.829057154750251,7.829057154750251,6.149996050172476,20.092425318198053,237.5200345000708,205.07262037078203,205.07262037078203,0.6388360870401434,6.149996050172476,0.0,55.78495231611923,7.829057154750251,EXPD
EXPD,2024-06-30,2024,Q2,1.5278289134525234,1.5278289134525234,0.5885706907897477,68.04034110687121,0.0,68.04034110687121,45.13743362852531,22.902907478345902,0.12242143402155227,0.09180767043555947,0.09672853762667584,0.07194297993317755,0.2575862258976522,0.036645050968592253,0.08062272878271254,0.08522381055505718,0.7437616829362371,1.053599739191404,0.09180767043555947,0.11549678688297262,0.25410432999865373,0.0,0.20261817451736772,0.0,0.2292229467052897,2.200098694140518,1.3227446913976617,1.993910436749401,0.0,2.442400821944146,0.5093624284486005,0.8989880365640047,0.8426598966052775,9.019402466439264,0.5849352307245155,0.051975788447811214,0.9373427257452531,0.2292229467052897,1.2184406297456796,15.959838851819212,1.1463904287354971,0.5849352307245155,7.831316326207108,7.831316326207108,6.988205953995099,24.283835478061654,143.43865239930656,134.4511774171919,134.4511774171919,4.775820977352117,6.988205953995099,0.00602185794798513,68.33638753777763,7.831316326207108,EXPD
EXPD,2024-03-31,2024,Q1,1.6951505770280577,1.6951505770280577,0.7503834168975017,64.1289938994271,0.0,64.1289938994271,43.39464494202631,20.73434895740079,0.12862003427776958,0.09733001371292051,0.10567105848701079,0.07665459119998477,0.26924033587498175,0.03768758906553708,0.07704619802119099,0.08068440644690858,0.7254076215145251,1.085698588296644,0.09733001371292051,0.12586926627376083,0.2573194161411129,0.0,0.20465715619890906,0.0,0.45474966146547835,2.044338731437848,1.4034213625921865,2.0739886250996356,0.0,2.159731907526105,0.49165468728694456,1.7940975180524323,1.7229981703143986,9.570624467505622,0.0,0.11642115433243999,0.9603704107370846,0.45474966146547835,2.551865942208934,25.23367056281308,25.23367056281308,0.0,7.766069091608053,7.766069091608053,7.726596077905339,25.199391050652668,69.10628348390705,66.36762985395322,66.36762985395322,3.051926249467936,7.726596077905339,0.0,70.64799740798566,7.766069091608053,EXPD
EXPD,2023-12-31,2023,Q4,1.8870959603663904,1.8870959603663904,0.8876275219841212,60.5566106820361,0.0,60.5566106820361,38.685733316889106,21.870877365146995,0.12074934760695558,0.087540961151443,0.09499474924575287,0.06968181131704371,0.26449791104373865,0.035085256694082356,0.06639989959629343,0.07072363345779258,0.733533293895811,1.085146290333905,0.087540961151443,0.11665678192868001,0.2207764553308093,0.0,0.18084920819592862,1254.0754716981132,0.3000627211108648,1.8925299642311795,1.4862126361820671,2.326439032776678,0.0,2.2880527973239713,0.5035066688270879,1.092247842791025,1.0183474848081446,10.435187165037695,0.6285699884701894,0.06952112770045062,0.9323410355345336,0.3000627211108648,0.0,14.780007466865783,1.4333182476466328,0.6285699884701894,7.71490735666325,7.71490735666325,8.096227886246536,29.047134873581616,124.90824782069778,116.45708511995352,116.45708511995352,-4.813525207622108,8.096227886246536,0.005409913845253927,73.36964286464836,7.71490735666325,EXPD
EXPD,2023-09-30,2023,Q3,2.1066713855954697,1.9724410558803152,0.9834335605817479,59.95817810128854,10.663461487549045,70.62163958883758,40.337332747364464,30.284306841473118,0.13762139834639345,0.09866159878465809,0.10588625301997578,0.07824334326787978,0.263261618605293,0.03742867434041171,0.06882254657037971,0.07422307078207509,0.738937690552889,1.0732266081668356,0.09866159878465809,0.11346969641038321,0.20864413723300854,0.0,0.1726266076222112,134.95877576514678,0.3657132737093775,1.838765272433709,1.501046276755795,2.2311837166744835,8.440036108827,2.2168133575596842,0.4783624111289326,1.2915111591513198,1.2371736041713404,11.145065568086798,0.0,0.08674881883615579,0.9579271502263396,0.3657132737093775,1.9021586767591814,23.76829726010259,23.76829726010259,0.0,6.7724692020981765,6.7724692020981765,7.699520854100067,24.601200985684525,92.65474110788134,88.75649210443206,88.75649210443206,-2.148504886083114,7.699520854100067,0.0,67.94837777758593,6.7724692020981765,EXPD
EXPD,2023-06-30,2023,Q2,2.205389501788036,2.0941095188609764,1.0756630171356343,57.20543167279234,8.230791089238764,65.43622276203111,38.19833126198313,27.237891500047986,0.1421139483299937,0.11094844429204662,0.11884485425172073,0.0878668709750008,0.264442131916764,0.043119692202522326,0.07699735360721646,0.08325044481735436,0.7393409797019344,1.0711718853748737,0.11094844429204662,0.11542208219034014,0.20610524849643888,0.0,0.17088496112041204,629.1063291139241,0.30077582950354126,1.78566565933679,1.5732771761043312,2.356123867891906,10.934550400346,2.2186811847880676,0.4907389067580477,1.0532522351846312,0.9835809485824443,11.29116894339748,0.5196290650406504,0.07074265365093993,0.9338512805624629,0.30077582950354126,1.5850623236829995,15.117450624940368,1.4053608174270915,0.5196290650406504,7.129372592854582,7.129372592854582,8.135807692101626,23.14810918445122,123.15203967154395,115.00568995115056,115.00568995115056,-2.1267325313214576,8.135807692101626,0.005612003348741003,64.58409771858653,7.129372592854582,EXPD
EXPD,2023-03-31,2023,Q1,2.4186792920225266,2.4186792920225266,1.3356359115846315,55.698003038661355,0.0,55.698003038661355,38.17467592512054,17.523327113540823,0.1352879303275606,0.1064453332171046,0.11593738922752507,0.08717579222931209,0.24812195170637905,0.042383072949532655,0.07181406527580819,0.07724769147613128,0.7519212982986113,1.0891730592928917,0.1064453332171046,0.09763047022105822,0.16542549828115363,0.0,0.14194429290000438,0.0,1.0495369000925816,1.6944043996366258,1.615856854643941,2.3575838646681535,0.0,2.5681886397338882,0.4861793838138671,3.5443553618224746,3.4786720635167745,15.248657274071768,0.0,0.21075920633775735,0.9814681961596744,1.0495369000925816,0.0,53.96128777404701,53.96128777404701,0.0,5.394225629446655,5.394225629446655,6.548102950371232,18.778444058032573,31.655757711370427,31.069119419046437,31.069119419046437,3.2627546550831545,6.548102950371232,0.0,52.00826728015658,5.394225629446655,EXPD
EXPD,2022-12-31,2022,Q4,2.199559894939522,2.074176202682012,0.9903001623617673,55.117392623276636,7.714361881635938,62.831754504912574,33.21825882578473,29.613495679127844,0.1269395454577153,0.09580221343542752,0.09328647042825164,0.06371472206531517,0.331137400014951,0.03922343059590722,0.07050627632417916,0.09323265407921492,0.6830006727965912,0.9737402413058907,0.09580221343542752,0.09274145799771538,0.16670787753523209,0.0,0.14288741916049835,0.0,0.9387306761305007,1.7975550647407204,1.6328784021977136,2.7093533249894497,11.66655147644101,3.4094147227266376,0.6156101655077226,3.0946912614692024,2.978164800437467,12.934087455251829,0.4741558583702731,0.14141945089506755,0.9623463372638941,0.9387306761305007,0.0,26.55784131834552,3.9796479063264023,0.4741558583702731,5.2550752808421555,5.2550752808421555,4.748877382372016,18.633359875225743,34.89397228277463,33.580086418916004,33.580086418916004,-0.4077042844493838,4.748877382372016,0.006361652723198541,39.079471516109905,5.2550752808421555,EXPD
EXPD,2022-09-30,2022,Q3,2.064685819861432,1.8799523325635104,0.7961326558891455,56.70350786058055,11.961706397101594,68.66521425768215,36.96066426408927,31.704549993592885,0.13769140235104466,0.12079444383567171,0.12261304413011394,0.0949553270339874,0.22565699926709246,0.0626874566971057,0.11895105939382801,0.13506427127944806,0.7744308748522967,1.0150553306650119,0.12079444383567171,0.07543186360522834,0.1431338988794376,0.0,0.12521184003006583,1121.1127659574468,1.3450236548439263,1.8975256879311235,1.5872033917423067,2.435021171614694,7.524010121315771,4.5067169738026145,0.6601784086812522,4.137432188065099,4.039128797931235,13.297212227440767,0.0,0.153682155526202,0.9762404830664216,1.3450236548439263,7.571965889196363,42.08839779005525,42.08839779005525,0.0,4.109144555996531,4.109144555996531,3.2802159739724437,8.636208405659945,21.863625652450278,21.34415646853147,21.34415646853147,0.7324784166281957,3.2802159739724437,0.0,22.983408184729516,4.109144555996531,EXPD
EXPD,2022-06-30,2022,Q2,1.8557685486003497,1.6371925960975249,0.5795757103497851,67.83919273775057,16.71271788797172,84.55191062572227,42.92581958455022,41.626091041172046,0.12779711651089476,0.10991694675485825,0.11053085256875919,0.08207242958982576,0.24878146570022483,0.051324237462067705,0.10717118341745034,0.12809424426264204,0.7425295985912171,1.0055851789194081,0.10991694675485825,0.06832160009954977,0.14266372181474893,0.0,0.12485188694725873,8723.827586206897,1.110793855942735,2.0881203251515923,1.3266667300702943,2.096640224253112,5.385120517397935,4.664141736527795,0.6253529683301857,3.3838465825115693,3.152714849901873,11.974965473796429,0.2907002289540901,0.12135740527689629,0.9316955639170422,1.110793855942735,6.340180679135646,14.64033754389643,3.7749922289946345,0.2907002289540901,4.5641799725863255,4.5641799725863255,3.4952804241815456,10.646938447082489,30.913039916386158,28.80154215728744,28.80154215728744,1.001780117520943,3.4952804241815456,0.006825911279541321,27.939708518122032,4.5641799725863255,EXPD
EXPD,2022-03-31,2022,Q1,1.8707096668110346,1.6510854998371831,0.574863540080366,75.92504595546853,17.861124450527974,93.7861704059965,43.27300329161238,50.51316711438411,0.1169187732001686,0.0989988204012694,0.1010182025247958,0.07420387805410375,0.25828612905074294,0.043502929175528435,0.09005300526201855,0.10905944963428382,0.7345594773960639,1.0203980422730423,0.0989988204012694,0.059045552201969005,0.12222692871297021,0.0,0.1089146282144081,918.0119284294235,0.8811748828139968,2.0700446376534063,1.1853795920358967,2.0798186664673843,5.038876485592127,4.844705129616665,0.5862622051075208,2.471334157218849,2.3852918524886717,12.773962829628834,0.0,0.0887477601130974,0.9651838645620443,0.8811748828139968,4.865602520099675,28.722314737718566,28.722314737718566,0.0,4.495819536492764,4.495819536492764,3.704565368679274,12.481036927673074,43.24837645857424,41.74263512632082,41.74263512632082,-0.5415159570232349,3.704565368679274,0.0,32.206976975469246,4.495819536492764,EXPD
EXPD,2021-12-31,2021,Q4,1.780600150766297,1.5156545492750577,0.46391685901580043,63.54780265079518,18.913121633544453,82.46092428433963,38.552851689174446,43.90807259516517,0.12940949083481165,0.11554658404775234,0.11597502234383544,0.08391460661414592,0.2745585540097245,0.05950541719903037,0.12958694789931163,0.16055305961017935,0.7235575809191153,1.003707926976933,0.11554658404775234,0.06145392420875412,0.1338302771327823,0.0,0.11803378321419575,0.0,0.6521767951075568,2.177733624921518,1.41625667994476,2.3344576615397763,4.7586010254581845,5.698187381999265,0.7091187053124938,1.811221369059284,1.7432434839928026,10.26581865041896,0.2150444314889407,0.05651920198549277,0.962468483296557,0.6521767951075568,0.0,26.6442736088058,2.8026115082792713,0.2150444314889407,6.4713048638030966,6.4713048638030966,4.190522353749567,12.484484295500318,77.03456300459888,74.14333901644933,74.14333901644933,0.464335205376503,4.190522353749567,0.004306233769833157,33.55058399562557,6.4713048638030966,EXPD
EXPD,2021-09-30,2021,Q3,1.8658441719417174,1.6088777163177816,0.555675775351536,69.39516273732937,20.12227911503635,89.51744185236572,43.19944248820055,46.31799936416517,0.1284194217483037,0.11336129027627642,0.11410100014794197,0.08313181352087776,0.2697105707421596,0.050741741932283764,0.10507181278636889,0.12882129789752483,0.7285809363028375,1.0065252421691988,0.11336129027627642,0.06444252664108203,0.13344226738901807,0.0,0.11773186092346268,0.0,0.38895443182316564,2.0707174957964605,1.2969203680761279,2.0833602198589136,4.472654388972649,4.595911917897862,0.6103769397444995,1.0456161242211126,0.9874316907677162,10.729669344997731,0.0,0.041065126650137604,0.9443539248242384,0.38895443182316564,2.180022614979966,17.970719351570416,17.970719351570416,0.0,5.9134510607317115,5.9134510607317115,4.678665931510043,14.07002245396415,120.64632026077456,113.9328260538645,113.9328260538645,1.0524376795565178,4.678665931510043,0.0,37.50929216345867,5.9134510607317115,EXPD
EXPD,2021-06-30,2021,Q2,2.0059592165863385,1.7908109765470022,0.673629279590669,66.0211415998424,15.336018815370986,81.35716041521337,40.40061698099979,40.956543434213586,0.13056826188740495,0.11378066456032028,0.11512089048411886,0.08765969732561615,0.23709330368102588,0.05314344237718016,0.10273639417896809,0.11841162417512388,0.761457776750858,1.0117790305495014,0.11378066456032028,0.07568117898847522,0.14630613089203476,0.0,0.12763268637338784,0.0,0.06763172438590767,1.9331904292124513,1.3631996935995854,2.2276887514447257,5.868537400971026,3.8272866096140996,0.6062471580272094,0.18007800957390224,0.14143372141126412,9.89374741445541,0.3109851693575917,0.008442841456288324,0.7854025138656427,0.06763172438590767,0.3798902879940157,4.659886832849059,0.29040466614566457,0.3109851693575917,6.956423443896222,6.956423443896222,5.935559432799321,16.9278460167145,895.11892027411,703.0286501919858,703.0286501919858,1.6927846016714485,5.935559432799321,0.004592804794102657,47.714277615042995,6.956423443896222,EXPD
