quarter,ticker,industry,sector,debt_to_assets,mkt_cap,stock_price,book_to_market,earnings_yield,mkt_cap_rank
2020Q2,CNGLX,Asset Management - Global,Financial Services,0.006690855322106904,1838357103.0,14.943100189,1.9943861793668691,0.0140533087072913,1527
2020Q3,CNGLX,Asset Management - Global,Financial Services,0.0,1993112051.0,16.3808901873,1.6239026787997104,-0.0008180263616191588,1589
2020Q4,CNGLX,Asset Management - Global,Financial Services,0.0,2305591483.0,18.949080598,1.4038384609859613,-0.0015884675694068733,1722
2020Q2,CNI,Railroads,Industrials,0.32075930883426623,62946698999.0,80.41,0.3285362055427454,0.009575923392612859,136
2020Q3,CNI,Railroads,Industrials,0.31241419017671285,75693060000.0,97.06,0.27877402784164224,0.014321038532866266,131
2020Q4,CNI,Railroads,Industrials,0.29573252388179627,78125320000.0,100.57,0.2747414688220785,0.01431838520433529,157
2020Q2,CNK,Entertainment,Communication Services,0.6823565077331477,1347965850.0,11.48,0.8120508604760672,-0.12717770034843204,1761
2020Q3,CNK,Entertainment,Communication Services,0.7076305105992766,1167070000.0,9.94,0.8680813233311805,-0.1267605633802817,1953
2020Q4,CNK,Entertainment,Communication Services,0.7067032397721916,2040051570.0,17.31,0.3900473783717961,-0.11842865395725015,1795
2020Q2,CNMD,Medical - Devices,Healthcare,0.4677517593746302,2057690169.0,69.2,0.34170609633215876,-0.013872832369942195,1453
2020Q3,CNMD,Medical - Devices,Healthcare,0.4462905499248765,2261369150.0,75.79,0.3153484021185432,0.003166644676078638,1503
2020Q4,CNMD,Medical - Devices,Healthcare,0.4429257058823194,3244864000.0,108.11,0.2281609576094029,0.007769864027379521,1491
2020Q2,CNNE,Restaurants,Consumer Cyclical,0.06057646624082775,3752430000.0,40.04,0.9637330491290887,0.14685314685314685,1095
2020Q3,CNNE,Restaurants,Consumer Cyclical,0.06384738665150183,3401838000.0,36.3,0.9836490967627083,0.03966942148760331,1252
2020Q4,CNNE,Restaurants,Consumer Cyclical,0.06752070056791087,4050705000.0,43.12,0.9600554350984645,0.13497217068645642,1351
2020Q2,CNO,Insurance - Life,Financial Services,0.11139952029900381,2193813000.0,13.91,2.371545333716634,0.04097771387491013,1413
2020Q3,CNO,Insurance - Life,Financial Services,0.10949052914154797,2217241280.0,14.43,2.5004586395643886,0.06375606375606375,1519
2020Q4,CNO,Insurance - Life,Financial Services,0.11121989592500262,2981932200.0,20.1,1.9738249547447666,0.04029850746268657,1547
2020Q2,CNP,General Utilities,Utilities,0.4008336443946746,10175150000.0,16.37,0.9709187167953203,0.006719609040928528,634
2020Q3,CNP,General Utilities,Utilities,0.40730775110839323,10613745900.0,17.1,0.9000482858522453,0.00760233918128655,697
2020Q4,CNP,General Utilities,Utilities,0.4024976845627558,11945280000.0,19.23,0.7914353408200727,0.014560582423296933,753
2020Q2,CNQ,Oil & Gas Exploration & Production,Energy,0.3079804669208643,20595332000.0,6.83,2.0043473502404665,-0.01903367496339678,393
2020Q3,CNQ,Oil & Gas Exploration & Production,Energy,0.2967041909670419,18920356920.0,6.38,2.1344184688693972,0.026645768025078374,464
2020Q4,CNQ,Oil & Gas Exploration & Production,Energy,0.3074419469684893,28438150080.0,9.72,1.3995449850291912,0.03292181069958847,406
2020Q2,CNS,Asset Management,Financial Services,0.10240898427317752,3256532750.0,57.4,0.07778742366164454,0.010452961672473867,1182
2020Q3,CNS,Asset Management,Financial Services,0.09477288623429425,2668106580.0,47.31,0.10413070325945213,0.014161910801099133,1398
2020Q4,CNS,Asset Management,Financial Services,0.10023159507881982,3577173500.0,64.54,0.05640014224673988,-0.0014285714285714286,1427
2020Q2,CNSP,Biotechnology,Healthcare,0.0,1605000000000.0,160500.0,2.320627414330218e-06,-0.0015413084112149533,6
2020Q3,CNSP,Biotechnology,Healthcare,0.0,1452000000000.0,132000.0,1.8745871212121214e-06,-0.0015235606060606062,11
2020Q4,CNSP,Biotechnology,Healthcare,0.027709744753999958,2136000000000.0,133500.0,9.4981164453524e-06,-0.0020462172284644196,7
2020Q2,CNX,Oil & Gas Exploration & Production,Energy,0.3324566173426779,1718992632.0,8.65,2.317869879133985,-0.09017341040462427,1585
2020Q3,CNX,Oil & Gas Exploration & Production,Energy,0.3429457900642796,2099949457.0,9.44,2.2762285857607694,-0.10911016949152544,1555
2020Q4,CNX,Oil & Gas Exploration & Production,Energy,0.31557056387130983,2375175247.0,10.8,1.8407764590807638,0.08148148148148147,1702
2020Q4,CNXC,Information Technology Services,Technology,0.3248266170370731,5048998500.0,93.53,0.47698408241055684,0.013364695819523148,1192
2020Q2,CNXN,Technology Distributors,Technology,0.024238740909948236,1211386800.0,44.11,0.530760452660609,0.0065744729086374964,1843
2020Q3,CNXN,Technology Distributors,Technology,0.02108769362943945,1073965360.0,39.07,0.6154153725867718,0.016636805733299207,2006
2020Q4,CNXN,Technology Distributors,Technology,0.02283889762678346,1237673880.0,44.99,0.5407456436003977,0.013780840186708157,2109
2020Q1,CODI,Conglomerates,Industrials,0.3282928305443616,836357824.0,9.79,1.844342188848535,0.006251276813074566,232
2020Q2,CODI,Conglomerates,Industrials,0.31304342141390895,1118876000.0,12.88,1.4044818807804826,-0.010869565217391304,1901
2020Q3,CODI,Conglomerates,Industrials,0.3056126322089942,1236994000.0,14.55,1.1859630729803714,0.020618556701030927,1921
2020Q4,CODI,Conglomerates,Industrials,0.3784907397216413,1262305000.0,15.12,1.12100015489846,-0.003968253968253968,2099
2020Q2,COF,Financial - Credit Services,Financial Services,0.10521581026166875,28653702000.0,57.43,2.1425324036833815,-0.0351732543966568,285
2020Q3,COF,Financial - Credit Services,Financial Services,0.09977410798728557,32990926000.0,66.04,1.932450751348389,0.07677165354330709,289
2020Q4,COF,Financial - Credit Services,Financial Services,2.0593461081555704,45332610000.0,90.95,1.441834293713984,0.05893347993402969,261
2020Q2,COHR,"Hardware, Equipment & Parts",Technology,0.45364025618209514,4321432740.0,47.22,0.480582048813746,0.011859381617958494,1008
2020Q3,COHR,"Hardware, Equipment & Parts",Technology,0.30231569773000094,4169933040.0,40.56,0.7306297177376258,0.009615384615384616,1119
2020Q4,COHR,"Hardware, Equipment & Parts",Technology,0.2841431150241306,7906828319.0,75.96,0.4093693285097153,0.010268562401263824,941
2020Q2,COKE,Beverages - Non-Alcoholic,Consumer Defensive,0.3606503840380835,2148197870.0,21.97,1.9299180123075022,0.1925352753755121,1428
2020Q3,COKE,Beverages - Non-Alcoholic,Consumer Defensive,0.36360667247629186,2255893640.0,23.1,2.070227507120711,0.23939393939393938,1504
2020Q4,COKE,Beverages - Non-Alcoholic,Consumer Defensive,0.35873264131328647,2495748710.0,25.58,2.1395859732849343,0.2767787333854574,1667
2020Q2,COLB,Banks - Regional,Financial Services,0.051872124665646245,6243265350.0,22.25,0.5180629929857556,0.010786516853932584,839
2020Q3,COLB,Banks - Regional,Financial Services,0.04917818773717457,5252366250.0,18.9,0.6271343248289134,0.03015873015873016,1001
2020Q4,COLB,Banks - Regional,Financial Services,0.04202335029634678,7911175300.0,28.74,0.42731286476876906,0.023660403618649968,940
2020Q2,COLD,REIT - Industrial,Real Estate,0.44681185472695834,7415690699.0,31.41,0.3362200066821921,0.005093919134033747,765
2020Q3,COLD,REIT - Industrial,Real Estate,0.44816597973281685,7363928000.0,31.12,0.33171541183635694,0.0019280205655526992,850
2020Q4,COLD,REIT - Industrial,Real Estate,0.4122508938979723,9442175540.0,32.68,0.5630851721867288,-0.006425948592411261,856
2020Q2,COLM,Apparel - Manufacturers,Consumer Cyclical,0.1878388359962279,5332703820.0,75.67,0.33168589498716494,-0.010175763182238668,907
2020Q3,COLM,Apparel - Manufacturers,Consumer Cyclical,0.1824542644649163,5760250500.0,81.68,0.3187153400286662,0.011630754162585698,952
2020Q4,COLM,Apparel - Manufacturers,Consumer Cyclical,0.14575415175576426,5798798940.0,82.05,0.3372932515207583,0.017672151127361365,1106
2020Q2,COMM,Communication Equipment,Technology,0.7101964889448444,1640177000.0,8.33,0.8134953828392,-0.19687875150060022,1620
2020Q3,COMM,Communication Equipment,Technology,0.7067951244434713,1794600000.0,9.0,0.7312792731787146,-0.06555555555555555,1660
2020Q4,COMM,Communication Equipment,Technology,0.7146087443285605,2702780000.0,13.4,0.5227623168011497,0.008955223880597014,1618
2020Q3,COO,Medical - Instruments & Supplies,Healthcare,0.3184903088139411,4138148000.0,84.12,0.9104441041940861,0.013433190679980977,1123
2020Q4,COO,Medical - Instruments & Supplies,Healthcare,0.30624118738404454,4459753000.0,90.65,0.8593289245020406,0.018201875344732485,1283
2020Q2,COOP,Financial - Mortgages,Financial Services,0.7406936416184972,1140524080.0,12.44,1.8777698853384253,0.06270096463022508,1887
2020Q3,COOP,Financial - Mortgages,Financial Services,0.5393242932659159,2013264000.0,22.32,1.1435037376739092,0.10125448028673834,1584
2020Q4,COOP,Financial - Mortgages,Financial Services,0.5504655493482309,2775881740.0,31.03,0.8946352610627152,0.0676764421527554,1599
2020Q2,COP,Oil & Gas Exploration & Production,Energy,0.2640453002569552,45021428553.0,34.92,0.8376481295191459,0.006872852233676975,194
2020Q3,COP,Oil & Gas Exploration & Production,Energy,0.2704213309688554,35187781648.0,27.57,1.0421037363617092,-0.015233949945593035,274
2020Q4,COP,Oil & Gas Exploration & Production,Energy,0.2543677536810502,52001996250.0,33.99,0.8195772251528424,-0.021182700794351278,225
2020Q2,COR,Medical - Distribution,Healthcare,0.11190812053718557,20685651032.0,94.89,0.1980248217234121,0.0010538518284329225,392
2020Q3,COR,Medical - Distribution,Healthcare,0.10051261631044095,19779863149.0,91.64,-0.05448122126465984,0.0010912265386294195,450
2020Q4,COR,Medical - Distribution,Healthcare,0.0807060598033868,20245771925.0,92.82,-0.036270736226794976,0.0010224089635854341,516
2020Q2,CORT,Biotechnology,Healthcare,0.011096313348318579,1946645880.0,16.82,0.2345418652923304,0.014863258026159334,1488
2020Q3,CORT,Biotechnology,Healthcare,0.005674701614790546,2024549600.0,17.405,0.24309575513895107,0.010916403332375754,1580
2020Q4,CORT,Biotechnology,Healthcare,0.004461888545487301,3055958880.0,26.16,0.1719848283129109,0.008409785932721712,1526
2020Q3,COST,Discount Stores,Consumer Defensive,0.1830045359637123,157247960000.0,327.61,0.12597513961259266,0.009584567015658862,60
2020Q4,COST,Discount Stores,Consumer Defensive,0.21211617981633094,166964028520.0,357.5,0.09383958886388043,0.007356643356643357,65
2020Q2,COTY,Household & Personal Products,Consumer Defensive,0.5117282769834058,3414633000.0,4.47,1.0957246012812218,-0.2259507829977629,1148
2020Q3,COTY,Household & Personal Products,Consumer Defensive,0.4951940652752234,2064420000.0,2.7,2.026685672450825,0.0962962962962963,1568
2020Q4,COTY,Household & Personal Products,Consumer Defensive,0.404137064082826,5373108000.0,7.02,0.7600570247706004,-0.047008547008547015,1153
2020Q2,CP,Railroads,Industrials,0.40522875816993464,34523320000.0,49.21,0.22217013088378662,0.019101808575492783,246
2020Q3,CP,Railroads,Industrials,0.41131710598225923,40857190000.0,58.82,0.19060759030157196,0.014960897653859231,234
2020Q4,CP,Railroads,Industrials,0.4204314720812183,46215110000.0,67.12,0.1609187079342982,0.01772943980929678,256
2020Q2,CPA,"Airlines, Airports & Air Services",Industrials,0.39052111754713853,2149396911.0,44.17,0.8476991034552961,-0.20556939098935928,1427
2020Q3,CPA,"Airlines, Airports & Air Services",Industrials,0.38331987408314216,2139951336.0,43.98,0.7890278513282651,-0.06321055025011368,1539
2020Q4,CPA,"Airlines, Airports & Air Services",Industrials,0.36186634916219096,3283091552.0,67.47,0.45046344162011603,-0.058840966355417225,1484
2020Q2,CPAY,Software - Infrastructure,Technology,0.41853387080883026,21129777650.0,251.53,0.13617569690951375,0.007275474098517076,385
2020Q3,CPAY,Software - Infrastructure,Technology,0.40495577834467084,20001590500.0,238.1,0.14310620416069175,0.009197816043679126,448
2020Q4,CPAY,Software - Infrastructure,Technology,0.4057255748518993,22919084150.0,272.83,0.14334006054192444,0.008979950885166588,482
2020Q3,CPB,Packaged Foods,Consumer Defensive,0.5210960232783706,14607740000.0,41.47,0.20464805803924327,0.006751868820834339,552
2020Q4,CPB,Packaged Foods,Consumer Defensive,0.48965128452927437,14650050000.0,41.75,0.21961375262719596,0.024431137724550897,656
2020Q2,CPHI,Drug Manufacturers - Specialty & Generic,Healthcare,0.2728145595033132,1537028276.0,333.2,0.005464129145272796,9.003601440576231e-06,1677
2020Q3,CPHI,Drug Manufacturers - Specialty & Generic,Healthcare,0.23873596501567582,841398432.0,182.4,0.009340485673736078,-0.0012609649122807018,2068
2020Q4,CPHI,Drug Manufacturers - Specialty & Generic,Healthcare,0.35173596768745663,1028222097.0,222.9,0.007784826861195145,-0.001256168685509197,2154
2020Q2,CPK,Regulated Gas,Utilities,0.40729677445909424,1388834832.0,76.9,0.4690348764319638,0.00871261378413524,1737
2020Q3,CPK,Regulated Gas,Utilities,0.4033922147696506,1470191409.0,77.62,0.480531601488679,0.007214635403246586,1799
2020Q4,CPK,Regulated Gas,Utilities,0.3661680518420046,1892145559.0,100.05,0.39950510971200387,0.0127936031984008,1856
2020Q1,CPRI,Luxury Goods,Consumer Cyclical,0.6036999748301032,1605125287.0,10.79,1.344450013220854,-0.34198331788693237,158
2020Q2,CPRI,Luxury Goods,Consumer Cyclical,0.5815744059471658,2352194258.0,15.63,0.8627489878799715,-0.07741522712731926,1358
2020Q3,CPRI,Luxury Goods,Consumer Cyclical,0.5678585159554018,2711902536.0,18.0,0.811780316741618,0.045000000000000005,1381
2020Q4,CPRI,Luxury Goods,Consumer Cyclical,0.5192530585962652,6346386228.0,42.0,0.37232690788496897,0.028333333333333332,1054
2020Q3,CPRT,Auto - Dealerships,Consumer Cyclical,0.14997188345540322,24795781560.0,26.29,0.10079749526356849,0.006846709775580068,386
2020Q4,CPRT,Auto - Dealerships,Consumer Cyclical,0.14742456139600577,30047980480.0,31.81,0.09035493526347685,0.006601697579377554,393
2020Q2,CPT,REIT - Residential,Real Estate,0.44232500648756434,9069001180.0,78.03,0.4561841890832724,0.002178649237472767,679
2020Q3,CPT,REIT - Residential,Real Estate,0.4421872335650099,8846569560.0,76.82,0.45749572262960275,0.004556105180942463,767
2020Q4,CPT,REIT - Residential,Real Estate,0.44167887214694584,9946736240.0,87.01,0.39822230878571924,0.0033329502356051026,828
2020Q2,CQP,Oil & Gas Midstream,Energy,0.9268510258697591,16930319999.0,24.63,0.07449089499803707,0.03166869671132765,446
2020Q3,CQP,Oil & Gas Midstream,Energy,0.9286389910667368,17666675319.0,23.84,0.041426313162127686,-0.00587248322147651,484
2020Q4,CQP,Oil & Gas Midstream,Energy,0.9233220161922173,17061000000.0,25.73,0.03943813745068609,0.029926156237854645,581
2020Q2,CR,Industrial - Machinery,Industrials,0.3132842364425631,3454626000.0,59.46,0.4127956203532946,0.004372687521022536,1141
2020Q3,CR,Industrial - Machinery,Industrials,0.29145576465498596,2912553000.0,50.13,0.5181364939968475,0.019349690803909834,1340
2020Q4,CR,Industrial - Machinery,Industrials,0.28939397241168907,4519812000.0,77.66,0.3393360794637289,0.010430079835178987,1276
2020Q2,CRH,Construction Materials,Basic Materials,0.37751558512196143,26714519378.0,30.36,0.7734687970311658,0.008563899868247694,309
2020Q4,CRH,Construction Materials,Basic Materials,0.3081612673549306,33153722971.0,37.9,0.6660844367527211,0.012137203166226913,359
2020Q2,CRI,Apparel - Retail,Consumer Cyclical,0.6388150619140524,3485735786.0,68.0,0.2498345151867807,0.0027941176470588237,1135
2020Q3,CRI,Apparel - Retail,Consumer Cyclical,0.585354920632212,3745443094.0,72.96,0.260797356472281,0.025493421052631582,1182
2020Q2,CRK,Oil & Gas Exploration & Production,Energy,0.5546565527379121,1005786307.0,4.15,1.5343877714494525,-0.057831325301204814,1965
2020Q3,CRK,Oil & Gas Exploration & Production,Energy,0.5603201880407404,1013431260.0,4.15,1.4299280212060037,-0.13253012048192772,2027
2020Q4,CRK,Oil & Gas Exploration & Production,Energy,0.5457716864443489,1008304665.0,4.14,1.5051381417603609,0.08212560386473432,2159
2020Q2,CRL,Medical - Diagnostics & Research,Healthcare,0.49699459098884846,8665718050.0,174.35,0.20286216822557707,0.007800401491253227,694
2020Q3,CRL,Medical - Diagnostics & Research,Healthcare,0.4530040062623985,11266793300.0,226.449997,0.16853832454828768,0.009141090869610388,664
2020Q4,CRL,Medical - Diagnostics & Research,Healthcare,0.393392912657483,12488002800.0,249.86,0.17009983845566212,0.011526454814696229,727
2020Q3,CRM,Software - Application,Technology,0.10119418483904465,228952520000.0,249.53,0.1704088642399924,0.011621849076263374,35
2020Q4,CRM,Software - Application,Technology,0.09875541125541125,203837480000.0,220.95,0.20026286052966075,0.005385833899072189,50
2020Q2,CRNC,Software - Application,Technology,0.17704596857540852,1501482600.0,40.84,0.6309061352220545,-0.018854064642507346,1688
2020Q3,CRNC,Software - Application,Technology,0.17643893578753678,1816986600.0,48.869999,0.53306231485623,0.0038878658458740708,1652
2020Q4,CRNC,Software - Application,Technology,0.1738770235214153,3792416640.0,100.48,0.2658374819692801,0.005573248407643313,1387
2020Q2,CRON,Drug Manufacturers - Specialty & Generic,Healthcare,0.005320666475770394,2105235585.0,6.01,0.7990412160651383,-0.051580698835274545,1438
2020Q3,CRON,Drug Manufacturers - Specialty & Generic,Healthcare,0.005151832089670853,1754946802.0,5.01,1.006862428622098,0.03992015968063873,1678
2020Q4,CRON,Drug Manufacturers - Specialty & Generic,Healthcare,0.00509637624488363,2519308415.0,6.94,0.7039741158689605,-0.04610951008645533,1660
2020Q2,CROX,Apparel - Footwear & Accessories,Consumer Cyclical,0.8103625179433803,2484355860.0,36.82,0.06320215530291237,0.022813688212927754,1325
2020Q3,CROX,Apparel - Footwear & Accessories,Consumer Cyclical,0.679737421217014,2851330170.0,42.73,0.07907645120264782,0.02153054060379125,1351
2020Q4,CROX,Apparel - Footwear & Accessories,Consumer Cyclical,0.333831520403174,4101598280.0,62.66,0.0695088202967506,0.04388764762208746,1344
2020Q2,CRS,Manufacturing - Metal Fabrication,Industrials,0.24281110560237978,1166926518.0,22.13,1.3627777865341695,-0.11161319475824674,1866
2020Q3,CRS,Manufacturing - Metal Fabrication,Industrials,0.23978010036117237,877128000.0,16.72,1.7515288834418654,-0.05861244019138756,2058
2020Q4,CRS,Manufacturing - Metal Fabrication,Industrials,0.2456059660304215,1406496000.0,27.1,1.0183126675987257,-0.06494464944649446,2042
2020Q2,CRSP,Biotechnology,Healthcare,0.057455481533292815,5146471262.0,73.489998,0.20223562133458747,-0.017689482043529246,924
2020Q3,CRSP,Biotechnology,Healthcare,0.040302541787372276,5866800750.0,83.639999,0.22933905279123226,-0.015781922713796304,944
2020Q4,CRSP,Biotechnology,Healthcare,0.03982076253059411,11474435916.0,153.11,0.15496139561748665,-0.009992815622754881,770
2020Q3,CRSR,Computer Hardware,Technology,0.3017973752110343,1847652300.0,20.1,0.22776855785405897,0.021393034825870644,1635
2020Q4,CRSR,Computer Hardware,Technology,0.26484287904787635,3330465220.0,36.22,0.13137000427932408,0.012976256212037547,1478
2020Q2,CRUS,Semiconductors,Technology,0.09574042951535822,3595039980.0,61.779999,0.35316079882577217,0.005017805196144468,1120
2020Q3,CRUS,Semiconductors,Technology,0.09210030920120668,3913718800.0,67.449997,0.3354998162652425,0.015122313496915353,1151
2020Q4,CRUS,Semiconductors,Technology,0.08690758089403706,4759297800.0,82.199997,0.29360219663864273,0.023965937614328626,1241
2020Q2,CRVL,Insurance - Brokers,Financial Services,0.2210612010569188,1271553930.0,23.63,0.15538883696893183,0.019466779517562424,1807
2020Q3,CRVL,Insurance - Brokers,Financial Services,0.21686897051496898,1529290560.0,28.48,0.1320685654054693,0.023174157303370788,1775
2020Q4,CRVL,Insurance - Brokers,Financial Services,0.20951590534327805,1897432980.0,35.33,0.11062745215431088,0.018114916501556753,1853
2020Q3,CRWD,Software - Infrastructure,Technology,0.03303746802626176,30128145320.0,137.32,0.026581199880332935,-0.001019516457908535,312
2020Q4,CRWD,Software - Infrastructure,Technology,0.029321369595697994,46960494000.0,211.82,0.017504269165554243,-0.0005193088471343594,251
2020Q3,CSCO,Communication Equipment,Technology,0.15374316046935785,166619700000.0,34.08,0.26323067337071876,0.0181924882629108,56
2020Q4,CSCO,Communication Equipment,Technology,0.15332147405871394,188979250000.0,39.08,0.23082311606669717,0.013050153531218016,58
2020Q2,CSGP,Real Estate - Services,Real Estate,0.14188728868364556,27830017019.0,71.07,0.19590051073843573,0.00225130153369917,294
2020Q3,CSGP,Real Estate - Services,Real Estate,0.16983622233746362,33207744499.0,84.85,0.16005677661790182,0.0017678255745433118,287
2020Q4,CSGP,Real Estate - Services,Real Estate,0.17008858464127993,36193554540.0,92.43,0.1485959555777912,0.0009845288326300983,330
2020Q2,CSGS,Software - Infrastructure,Technology,0.4752091962860668,1329239850.0,37.33,0.33182368585980226,0.008572193945888026,1772
2020Q3,CSGS,Software - Infrastructure,Technology,0.47217207520584736,1303520400.0,37.16,0.34349695582362033,0.011302475780409042,1881
2020Q4,CSGS,Software - Infrastructure,Technology,0.3526981981981982,1435209080.0,41.12,0.3227020591079823,0.010214007782101167,2028
2020Q1,CSIQ,Solar,Energy,0.4321734093585173,944677442.0,15.91,1.5369648255193165,0.1169076052796983,221
2020Q2,CSIQ,Solar,Energy,0.44810374762528693,1144095665.0,19.27,1.3181214176192386,0.018162947586922676,1884
2020Q3,CSIQ,Solar,Energy,0.46251987799978556,2097200675.0,35.099998,0.7158108916007009,0.004273504517008805,1558
2020Q4,CSIQ,Solar,Energy,0.4423115461963813,3064239569.0,51.24,0.5124997457135833,0.0021467603434816547,1521
2020Q2,CSL,Construction,Industrials,0.3577638896062531,6474147000.0,113.16,0.40576226930152515,0.012106751502297633,826
2020Q3,CSL,Construction,Industrials,0.35867241379310344,6510084000.0,116.2,0.3937535194912207,0.016179001721170396,899
2020Q4,CSL,Construction,Industrials,0.3638347197599891,8277540000.0,148.86,0.32044288472087107,0.010143759236866855,915
2020Q2,CSQ,Asset Management,Financial Services,0.0,1923408094.0,8.48,1.3667128706968479,-0.09669811320754716,1495
2020Q4,CSQ,Asset Management,Financial Services,0.0,2446907629.0,11.27,1.1802772672304378,0.2005323868677906,1680
2020Q2,CSTM,Aluminum,Basic Materials,0.5847711065102369,1056000000.0,7.68,-0.17613636363636365,-0.03125,1931
2020Q3,CSTM,Aluminum,Basic Materials,0.5778812572759022,1092790650.0,7.85,-0.1583102856892123,0.016560509554140127,1994
2020Q4,CSTM,Aluminum,Basic Materials,0.5899733591668684,1958082370.0,13.99,-0.058730930711561435,0.012866333095067906,1827
2020Q2,CSX,Railroads,Industrials,0.43663890602508737,53358750000.0,21.77,0.24323232016196558,0.010105649977032614,163
2020Q3,CSX,Railroads,Industrials,0.4301650482975433,59262210000.0,24.32,0.22802359247792683,0.013157894736842105,161
2020Q4,CSX,Railroads,Industrials,0.4323624758123288,69030500000.0,28.5,0.20096111839231107,0.011578947368421053,181
2020Q1,CSXCX,Asset Management,Financial Services,0.10721741441680895,43385663661.0,20.26,4.50526094193095,0.05231984205330701,20
2020Q2,CSXCX,Asset Management,Financial Services,0.1180065525604477,52458930316.0,24.79,3.713213767240336,0.015328761597418314,165
2020Q3,CSXCX,Asset Management,Financial Services,0.10103295697079248,58263426000.0,27.37,3.382286255309159,0.04968944099378882,165
2020Q4,CSXCX,Asset Management,Financial Services,0.12021025711365477,65773330056.0,31.02,3.0791833553360917,0.061895551257253385,187
2020Q2,CTAS,Specialty Business Services,Industrials,0.3527342326514674,27482739579.0,63.23,0.12328113877144087,0.005535347145342401,300
2020Q3,CTAS,Specialty Business Services,Industrials,0.34174807832676335,34635323322.0,79.0,0.10957264042778511,0.009113924050632912,279
2020Q4,CTAS,Specialty Business Services,Industrials,0.3245111950638889,36875955759.0,84.78,0.10104568312978306,0.00790280726586459,322
2020Q2,CTBB,Telecommunications Services,Communication Services,0.549266802761372,10837465150.0,14.47,0.8618436106919504,0.024187975120939873,604
2020Q3,CTBB,Telecommunications Services,Communication Services,0.5334590009425071,10902285360.0,15.91,0.7962964194777851,0.021370207416719047,682
2020Q4,CTBB,Telecommunications Services,Communication Services,0.5769437990369397,10554121500.0,16.42,0.6291330297496481,-0.12911084043848964,805
2020Q2,CTRA,Oil & Gas Exploration & Production,Energy,0.2772478008423387,6847604400.0,13.47,0.4034367917715799,0.005939123979213066,802
2020Q3,CTRA,Oil & Gas Exploration & Production,Energy,0.2707061404451605,6919400880.0,13.68,0.38852986581897897,-0.0027412280701754384,876
2020Q4,CTRA,Oil & Gas Exploration & Production,Energy,0.25818851287003164,6495720000.0,12.9,0.4309271407916031,0.02558139534883721,1038
2020Q2,CTRE,REIT - Healthcare Facilities,Real Estate,0.3414514214700144,1633872240.0,13.47,0.71538441336772,0.014847809948032665,1626
2020Q3,CTRE,REIT - Healthcare Facilities,Real Estate,0.3407246859299939,1694809200.0,14.16,0.6794358803285706,0.016242937853107344,1695
2020Q4,CTRE,REIT - Healthcare Facilities,Real Estate,0.3628683676530153,2115484040.0,17.85,0.5378666685024251,0.012324929971988795,1769
2020Q2,CTSH,Information Technology Services,Technology,0.20163592446201142,30796440000.0,52.73,0.384619024900331,0.012706239332448323,272
2020Q3,CTSH,Information Technology Services,Technology,0.19673178261563848,37000860000.0,64.63,0.31801803396341255,0.00990252204858425,261
2020Q4,CTSH,Information Technology Services,Technology,0.10388229037404716,43433500000.0,76.52,0.26568487165429777,0.0077104025091479355,269
2020Q2,CTVA,Agricultural Inputs,Basic Materials,0.062422949265054525,20079105000.0,25.26,1.297821397455782,0.03998416468725257,402
2020Q3,CTVA,Agricultural Inputs,Basic Materials,0.07783641160949868,21500903000.0,27.3,1.1781236330936131,-0.01904761904761905,431
2020Q4,CTVA,Agricultural Inputs,Basic Materials,0.02593261272245539,28784448000.0,36.82,0.9033884563811927,0.0014910374796306355,404
2020Q2,CTXR,Biotechnology,Healthcare,0.04021394115446369,1106418256.0,28.25,0.024456914815727506,-0.0038938053097345134,1908
2020Q3,CTXR,Biotechnology,Healthcare,0.030886705713744946,1445001896.0,26.0,0.033065683442313254,-0.004230769230769231,1808
2020Q4,CTXR,Biotechnology,Healthcare,0.0372043256611724,2447934388.0,25.5,0.01778169825063988,-0.0058823529411764705,1679
2020Q2,CUBE,REIT - Industrial,Real Estate,0.48370888145633817,5229177550.0,22.23,0.4090612349325227,0.00899685110211426,920
2020Q3,CUBE,REIT - Industrial,Real Estate,0.48856691083933007,6259900950.0,26.89,0.3333066496630808,0.008925251022685012,915
2020Q4,CUBE,REIT - Industrial,Real Estate,0.49367683086856773,6693767600.0,28.25,0.3347554958312369,0.007787610619469027,1022
2020Q2,CUK,Leisure,Consumer Cyclical,0.44970592368067125,12725500000.0,12.58,2.297528825227283,-0.4825119236883943,540
2020Q3,CUK,Leisure,Consumer Cyclical,0.5213113463733323,11764500000.0,12.92,1.9477679017277538,-0.28560371517027866,641
2020Q4,CUK,Leisure,Consumer Cyclical,0.5323643013080066,23717700000.0,18.74,1.4152924570523635,-0.15314834578441838,465
2020Q2,CUZ,REIT - Office,Real Estate,0.2893037625816971,4431723780.0,23.81,1.2766265395267262,0.006719865602687947,995
2020Q3,CUZ,REIT - Office,Real Estate,0.28952809196299595,4247473350.0,23.05,1.314026153658768,0.00824295010845987,1109
2020Q4,CUZ,REIT - Office,Real Estate,0.3125388503640854,4978904000.0,27.53,1.09221028405063,0.002717035960770069,1197
2020Q3,CVAC,Biotechnology,Healthcare,0.029988051750306045,8396130446.0,46.549999,0.09067867885120502,-0.004296455516572622,792
2020Q4,CVAC,Biotechnology,Healthcare,0.019907288554119613,14629938004.0,81.07,0.04862269407968556,-0.003947206118169484,657
