quarter,ticker,industry,sector,debt_to_assets,mkt_cap,stock_price,book_to_market,earnings_yield,mkt_cap_rank
2022Q4,AAL,"Airlines, Airports & Air Services",Industrials,0.6750571728784226,8280007680.0,12.72,-0.7003616692297561,0.09669811320754716,888
2022Q1,AAON,Construction,Industrials,0.11429658600224682,1993538693.0,36.55,0.16645963876871328,0.006292749658002737,2008
2022Q2,AAON,Construction,Industrials,0.14441002585256826,1970032684.0,36.04,0.2536259521585965,0.0055493895671476145,1933
2022Q3,AAON,Construction,Industrials,0.09921320161915294,2872720534.0,35.46,0.27378726957932553,0.009870276367738295,1550
2022Q4,AAON,Construction,Industrials,0.06692443694150285,4015570658.0,49.72,0.141011143794834,0.009855189058728881,1371
2022Q1,AAP,Specialty Retail,Consumer Cyclical,0.2765223230141455,12776054720.0,190.98,0.2630428140320651,0.006859357000733062,727
2022Q2,AAP,Specialty Retail,Consumer Cyclical,0.48725209396290653,10463636680.0,161.12,0.29254011526004936,0.014150943396226414,787
2022Q3,AAP,Specialty Retail,Consumer Cyclical,0.48440129534090687,9388686020.0,146.83,0.31486664791472896,0.016277327521623645,801
2022Q4,AAP,Specialty Retail,Consumer Cyclical,0.49471866016677,8723730990.0,139.54,0.3139376010282923,0.012899527017342698,866
2022Q1,AAPL,Consumer Electronics,Technology,0.34215569408718366,2822211826450.0,171.6,0.024127578016371554,0.008974358974358975,1
2022Q2,AAPL,Consumer Electronics,Technology,0.35589591714762314,2191673827040.0,134.56,0.026717263905991155,0.0089179548156956,1
2022Q3,AAPL,Consumer Electronics,Technology,0.37555810690139046,2196374318599.0,136.21,0.02320679583413325,0.00947067028852507,3
2022Q4,AAPL,Consumer Electronics,Technology,0.32043536065200273,2064941499390.0,128.27,0.027827001270172996,0.014734544320573788,3
2022Q1,AAT,REIT - Diversified,Real Estate,0.5567357679864131,2888043244.0,32.07,0.505624640395216,0.005612722170252572,1712
2022Q2,AAT,REIT - Diversified,Real Estate,0.5574426624190689,2263901923.0,25.38,0.8082981551506088,0.0070921985815602835,1831
2022Q3,AAT,REIT - Diversified,Real Estate,0.5563071844263916,1545065137.0,22.24,0.7257642226065468,0.001025179856115108,2054
2022Q4,AAT,REIT - Diversified,Real Estate,0.5601842911414477,1591921700.0,23.19,0.8766643241203738,-0.0016213885295385943,2095
2022Q1,AAWW,"Airlines, Airports & Air Services",Industrials,0.3838806026713281,2908855230.0,86.37,0.9216183045097528,0.027208521477364824,1706
2022Q2,AAWW,"Airlines, Airports & Air Services",Industrials,0.3602978437239642,2102212860.0,61.71,1.378301086762841,0.04245665208232053,1886
2022Q3,AAWW,"Airlines, Airports & Air Services",Industrials,0.34536198980862703,3281013670.0,95.57,0.9008063249016501,0.022182693313801405,1454
2022Q4,AAWW,"Airlines, Airports & Air Services",Industrials,0.3679013953343898,3460564800.0,100.8,0.8856288430142963,0.043948412698412695,1480
2022Q1,AB,Asset Management,Financial Services,0.0,4645670040.0,35.89,0.4458083165965884,0.024240735580941766,1359
2022Q2,AB,Asset Management,Financial Services,0.0,4177376280.0,32.44,0.4559983098132146,0.02127003699136868,1349
2022Q3,AB,Asset Management,Financial Services,0.0,3803776535.0,27.79,0.5622403414410546,0.02015113350125945,1341
2022Q4,AB,Asset Management,Financial Services,0.0,3728916130.0,27.74,0.6887956418173898,0.021268925739005046,1434
2022Q1,ABB,Electrical Equipment & Parts,Industrials,0.24068510326228384,62610240000.0,31.432369,0.21768829061805525,0.00986244466651559,201
2022Q2,ABB,Electrical Equipment & Parts,Industrials,0.2242788832330711,51027570000.0,25.979815,0.24742180652970963,0.007698284225657497,228
2022Q3,ABB,Electrical Equipment & Parts,Industrials,0.22061769833216247,48292120000.0,24.939846,0.25187065320568897,0.007618330923134008,221
2022Q4,ABB,Electrical Equipment & Parts,Industrials,0.21837641769694494,56960200000.0,29.605131,0.2307917610922112,0.020604536423095038,203
2022Q1,ABBV,Drug Manufacturers - General,Healthcare,0.5130471821298643,286934700000.0,143.49,0.06407582787697141,0.01770158199177643,29
2022Q2,ABBV,Drug Manufacturers - General,Healthcare,0.5093514729093627,271246360000.0,136.72,0.060550987956746107,0.0038033937975424227,35
2022Q3,ABBV,Drug Manufacturers - General,Healthcare,0.49252432336812313,237441821467.0,120.93,0.07468002894749952,0.018440420077730918,36
2022Q4,ABBV,Drug Manufacturers - General,Healthcare,0.461381074168798,285917388923.0,147.1,0.06629866479917554,0.009517335146159074,34
2022Q1,ABC,Medical - Distribution,Healthcare,0.11266061916181455,32316598350.0,151.98,0.017304823008435367,0.017041716015265166,397
2022Q2,ABC,Medical - Distribution,Healthcare,0.10602260167843112,29315080439.0,139.41,0.017783389464190967,0.013772326231977619,401
2022Q3,ABC,Medical - Distribution,Healthcare,0.1008269252230209,27611650560.0,133.77,-0.010454894066519341,0.010615235105031023,393
2022Q4,ABC,Medical - Distribution,Healthcare,0.09747205742846538,33810142720.0,164.3,0.002194320025033009,0.014303104077906269,364
2022Q1,ABCB,Banks - Regional,Financial Services,0.02344397938701269,3033687680.0,42.12,1.0295480343019736,0.02801519468186135,1667
2022Q2,ABCB,Banks - Regional,Financial Services,0.023342172042856414,2777442500.0,38.71,1.1483870204036195,0.03358305347455438,1676
2022Q3,ABCB,Banks - Regional,Financial Services,0.03584023235070531,3091179250.0,43.22,1.0440113369254238,0.03100416473854697,1495
2022Q4,ABCB,Banks - Regional,Financial Services,0.07999182223042518,3259185637.0,45.71,1.0117337314577024,0.026033690658499233,1524
2022Q2,ABCM,Biotechnology,Healthcare,0.21592936977552363,3334476000.0,14.46,0.21820519925769447,0.0017427385892116183,1532
2022Q4,ABCM,Biotechnology,Healthcare,0.21190611395040695,3557940264.0,15.56,0.20430359872955978,-0.002634961439588689,1466
2022Q1,ABCVX,Asset Management - Income,Financial Services,0.007675995132881271,2323445160.0,19.55,2.7022430500859103,0.3493606138107417,1875
2022Q2,ABCVX,Asset Management - Income,Financial Services,0.008025534309307086,1936597499.0,17.15,2.4250290523807747,0.4699708454810496,1950
2022Q3,ABCVX,Asset Management - Income,Financial Services,0.012445665560119636,1710499110.0,16.04,2.2580028282999267,0.3054862842892768,1956
2022Q4,ABCVX,Asset Management - Income,Financial Services,0.01177967615001032,1775561100.0,17.61,2.110452468470345,-0.019307211811470756,2010
2022Q1,ABG,Auto - Dealerships,Consumer Cyclical,0.5189755855523467,3540419999.0,160.199997,0.5975261298570831,0.06510611857252407,1563
2022Q2,ABG,Auto - Dealerships,Consumer Cyclical,0.5150154474524794,3742414000.0,169.339996,0.6440762718759449,0.0537970958733222,1435
2022Q3,ABG,Auto - Dealerships,Consumer Cyclical,0.4923557181786779,3324200000.0,151.1,0.791450928485226,0.0614162806088683,1445
2022Q4,ABG,Auto - Dealerships,Consumer Cyclical,0.4598698481561822,3943500000.0,179.25,0.7362748827183974,0.0895397489539749,1385
2022Q1,ABM,Specialty Business Services,Industrials,0.2619148038802193,3093888000.0,43.19,0.5644136382685541,0.025931928687196112,1651
2022Q2,ABM,Specialty Business Services,Industrials,0.29088807971567493,2900456000.0,40.91,0.6073145464492324,0.017599608897580055,1643
2022Q3,ABM,Specialty Business Services,Industrials,0.29464363225974477,2538472000.0,36.18,0.695209911851256,0.023493642896627972,1641
2022Q4,ABM,Specialty Business Services,Industrials,0.28938774671897144,2945046000.0,42.24,0.6122501369112815,0.017518939393939392,1591
2022Q1,ABMD,Medical - Devices,Healthcare,0.0,15096263000.0,331.23999,0.09969422259095781,0.00401521567489481,670
2022Q2,ABMD,Medical - Devices,Healthcare,0.0,11230023720.0,247.509995,0.13618435279967828,0.004848289055963174,762
2022Q3,ABMD,Medical - Devices,Healthcare,0.0,11146085520.0,245.66,0.13814598831464914,0.009525360254009607,716
2022Q1,ABNB,Travel Services,Consumer Cyclical,0.14096248503524808,109582880000.0,171.76,0.04343559407193337,-0.0001740801117838845,112
2022Q2,ABNB,Travel Services,Consumer Cyclical,0.1249432424131096,56922120000.0,89.08,0.09228830623876534,0.0066232599910193085,204
2022Q3,ABNB,Travel Services,Consumer Cyclical,0.14687094713493345,66595360000.0,105.04,0.08254007415909521,0.018088347296268088,158
2022Q4,ABNB,Travel Services,Consumer Cyclical,0.14596583115101633,54207000000.0,85.5,0.10256977881085469,0.005847953216374269,214
2022Q1,ABR,REIT - Mortgage,Real Estate,0.5746590237260549,2781534342.0,11.98,1.4357027641051965,0.035058430717863104,1743
2022Q2,ABR,REIT - Mortgage,Real Estate,0.039811053613878364,2231683219.0,9.42,1.8097008166436703,0.045647558386411886,1840
2022Q3,ABR,REIT - Mortgage,Real Estate,0.05925911246337644,2006106966.0,8.47,1.956433239542641,0.04368358913813459,1826
2022Q4,ABR,REIT - Mortgage,Real Estate,0.04099299342067617,2300917467.0,9.99,1.6853170761216163,0.05105105105105105,1802
2022Q1,ABT,Medical - Devices,Healthcare,0.2309241017741565,207274368781.0,111.18,0.18184128510160066,0.012592192840438927,52
2022Q2,ABT,Medical - Devices,Healthcare,0.2258699226435945,189540727054.0,102.47,0.20334639730418616,0.011222796916170586,50
2022Q3,ABT,Medical - Devices,Healthcare,0.22546393593494596,168149046231.0,91.66,0.2231060346253563,0.008946105171285185,53
2022Q4,ABT,Medical - Devices,Healthcare,0.23799672210430156,190792515355.0,104.5,0.20201588605940526,0.005645933014354067,50
2022Q1,ACA,Industrial - Infrastructure Operations,Industrials,0.214873495455662,2765175000.0,56.71,0.7234887258535272,0.007406101216716628,1748
2022Q2,ACA,Industrial - Infrastructure Operations,Industrials,0.22158631228837683,2242569000.0,46.04,0.8975901772335875,0.017593397046046916,1832
2022Q3,ACA,Industrial - Infrastructure Operations,Industrials,0.2178311542329764,2756076000.0,56.76,0.7409425761296338,0.011627906976744188,1576
2022Q4,ACA,Industrial - Infrastructure Operations,Industrials,0.17760282583966952,2619188000.0,53.99,0.8394054838801407,0.05927023522874607,1692
2022Q1,ACAD,Biotechnology,Healthcare,0.19207017689999695,3915259880.0,24.22,0.11390404915287877,-0.028901734104046242,1488
2022Q2,ACAD,Biotechnology,Healthcare,0.19323852824732443,2280494680.0,14.09,0.19091498974981333,-0.014904187366926898,1827
2022Q3,ACAD,Biotechnology,Healthcare,0.1938103639722419,2650123680.0,16.36,0.1607637017174131,-0.010391198044009781,1605
2022Q4,ACAD,Biotechnology,Healthcare,0.10547590045796955,2578848960.0,15.92,0.15526810845098893,-0.016331658291457288,1710
2022Q1,ACC,REIT - Residential,Real Estate,0.6012901387467438,7895474318.0,55.97,0.3933459564168437,0.005360014293371449,980
2022Q2,ACC,REIT - Residential,Real Estate,0.13788997377048728,9094536882.0,64.47,0.34158990613196094,0.0003955328059562587,866
2022Q1,ACEVX,Asset Management,Financial Services,0.0,1625804381.0,7.2,1.3191195366831832,-0.06666666666666667,2184
2022Q2,ACEVX,Asset Management,Financial Services,0.010741839754894822,1430814453.0,6.34,1.4980516537040836,-0.07570977917981073,2221
2022Q3,ACEVX,Asset Management,Financial Services,0.011616229624954776,1262840479.0,5.59,1.568282203656043,-0.050089445438282656,2225
2022Q4,ACEVX,Asset Management,Financial Services,0.011616229624954776,1508829867.0,6.68,1.312379868029533,-0.04191616766467066,2147
2022Q1,ACGL,Insurance - Diversified,Financial Services,0.05964896710208545,17876664000.0,46.04,0.7499107856389606,0.010860121633362294,596
2022Q2,ACGL,Insurance - Diversified,Financial Services,0.05960070074726164,16612948000.0,43.26,0.7774782876998111,0.024734165510864544,595
2022Q3,ACGL,Insurance - Diversified,Financial Services,0.0588114656453282,16663200760.0,43.3,0.7459046768640802,0.0006166281755196305,548
2022Q4,ACGL,Insurance - Diversified,Financial Services,0.05678206316928471,22971360205.0,59.7,0.5910020214625044,0.0388609715242881,475
2022Q1,ACGLN,Insurance - Diversified,Financial Services,0.05964896710208545,17876664000.0,17.66,1.9550335544064408,0.028312570781426953,596
2022Q2,ACGLN,Insurance - Diversified,Financial Services,0.05960070074726164,16612948000.0,16.35,2.0571076896571148,0.0654434250764526,595
2022Q3,ACGLN,Insurance - Diversified,Financial Services,0.0588114656453282,16663200760.0,16.17,1.9973823443546488,0.0016512059369202226,548
2022Q4,ACGLN,Insurance - Diversified,Financial Services,0.05678206316928471,22971360205.0,15.11,2.335064240986864,0.15354070152217075,475
2022Q1,ACGLO,Insurance - Diversified,Financial Services,0.05964896710208545,17876664000.0,20.32,1.699108886359141,0.024606299212598423,596
2022Q2,ACGLO,Insurance - Diversified,Financial Services,0.05960070074726164,16612948000.0,19.28,1.7444870708451155,0.05549792531120332,595
2022Q3,ACGLO,Insurance - Diversified,Financial Services,0.0588114656453282,16663200760.0,18.69,1.728072365340539,0.0014285714285714286,548
2022Q4,ACGLO,Insurance - Diversified,Financial Services,0.05678206316928471,22971360205.0,17.7,1.993379699509125,0.1310734463276836,475
2022Q1,ACGLP,Insurance - Diversified,Financial Services,0.05964896710208545,17876664000.0,24.99,1.3815883381679772,0.020008003201280513,596
2022Q1,ACHC,Medical - Care Facilities,Healthcare,0.3375263385746071,5879613720.0,65.529999,0.4401566527040475,0.010376926756858336,1151
2022Q2,ACHC,Medical - Care Facilities,Healthcare,0.31758932003779106,6075405790.0,67.629997,0.4388640646156943,0.013159840891313362,1083
2022Q3,ACHC,Medical - Care Facilities,Healthcare,0.31251389561823995,7028147460.0,78.18,0.3906666335532915,0.010104886160143258,932
2022Q4,ACHC,Medical - Care Facilities,Healthcare,0.30885356385381346,7400321039.0,82.32,0.3800817538586137,0.008260447035957241,949
2022Q1,ACI,Grocery Stores,Consumer Defensive,0.5242755040358426,17067225000.0,23.17,0.2705481672969111,0.04056970220112213,620
2022Q2,ACI,Grocery Stores,Consumer Defensive,0.5025336640680369,14212368000.0,18.69,0.4243047197098642,0.046013911182450504,667
2022Q3,ACI,Grocery Stores,Consumer Defensive,0.4923506560803503,13290156000.0,17.46,0.4723820697678275,0.03493699885452463,637
2022Q4,ACI,Grocery Stores,Consumer Defensive,0.5080705749188309,11158120000.0,19.52,0.0784829165976707,0.035860655737704916,750
2022Q1,ACIW,Software - Infrastructure,Technology,0.3684286757754766,3610926810.0,31.49,0.33733780654161166,0.004128294696729121,1549
2022Q2,ACIW,Software - Infrastructure,Technology,0.35222023520288515,2946592680.0,25.889999,0.4070237201117219,0.004634994385283676,1626
2022Q3,ACIW,Software - Infrastructure,Technology,0.32228129960712687,2321509300.0,20.9,0.5037334296111929,0.009569377990430623,1717
2022Q4,ACIW,Software - Infrastructure,Technology,0.35359412067995993,2554771000.0,23.0,0.46704264296095427,0.035217391304347825,1717
2022Q1,ACLS,Semiconductors,Technology,0.06904535436131097,2499740880.0,75.529999,0.2227296513191364,0.016549715564010532,1812
2022Q2,ACLS,Semiconductors,Technology,0.06433988390314092,1810323240.0,54.84,0.3233784942664859,0.024434719183078046,2016
2022Q3,ACLS,Semiconductors,Technology,0.05769088595890146,1987760880.0,60.56,0.3075763104784695,0.020145310435931308,1837
2022Q4,ACLS,Semiconductors,Technology,0.05533024019352019,2604833280.0,79.36,0.2561607320987545,0.021925403225806453,1699
2022Q1,ACM,Engineering & Construction,Industrials,0.25148286138377063,10800100480.0,74.56,0.24069008622027335,0.003889484978540772,807
2022Q2,ACM,Engineering & Construction,Industrials,0.25044275394420173,9106407720.0,63.43,0.27481494120334216,0.011351095696042882,865
2022Q3,ACM,Engineering & Construction,Industrials,0.26146517051767654,9482030190.0,66.65,0.2661330968082143,0.011402850712678169,792
2022Q4,ACM,Engineering & Construction,Industrials,0.24383351920470098,11778686910.0,82.97,0.22209655052571642,0.007593105941906713,730
2022Q1,ACMR,Semiconductors,Technology,0.03532645681514698,1354753827.0,20.69,0.4942278151471263,-0.005316578057032383,2331
2022Q2,ACMR,Semiconductors,Technology,0.02925366114058108,999042095.0,16.83,0.5943750945160291,0.015448603683897803,2526
2022Q3,ACMR,Semiconductors,Technology,0.06483157991959333,738486282.0,12.46,0.8693674779079685,0.028089887640449434,2529
2022Q4,ACMR,Semiconductors,Technology,0.06434803723188992,456960613.0,7.71,1.4768362540919107,0.02594033722438392,2578
2022Q1,ACN,Information Technology Services,Technology,0.0801741294368676,213382094325.0,320.19,0.10128758764848202,0.007932789905993316,44
2022Q2,ACN,Information Technology Services,Technology,0.07568267740166774,175501293918.0,264.4,0.12784953931197093,0.010665658093797277,59
2022Q3,ACN,Information Technology Services,Technology,0.07036642949225606,162134317512.0,245.9,0.14222334792490793,0.010695404636030905,58
2022Q4,ACN,Information Technology Services,Technology,0.07004123502247889,168334719025.0,256.15,0.142337274288352,0.012180363068514544,57
2022Q2,ACON,Medical - Healthcare Information Services,Healthcare,0.0,646256218608.0,132200.64,6.080076092359283e-06,-5.294981930495948e-06,9
2022Q3,ACON,Medical - Healthcare Information Services,Healthcare,0.0,552642057072.0,112591.08,5.328412123629347e-06,-2.93096042777101e-06,13
2022Q4,ACON,Medical - Healthcare Information Services,Healthcare,0.0,411995340035.0,83936.79,4.339252963016006e-06,-3.2167062857657537e-06,16
2022Q2,ACSNX,Asset Management - Leveraged,Financial Services,0.0830949522898822,41270625000.0,8.89,1.1918180392368494,0.017997750281214846,288
2022Q3,ACSNX,Asset Management - Leveraged,Financial Services,0.08642915288009428,38317666665.0,8.79,1.2169278324431463,-0.023890784982935155,287
2022Q4,ACSNX,Asset Management - Leveraged,Financial Services,0.0818534961154273,39032039208.0,8.86,1.216644366337544,0.03611738148984199,311
2022Q1,ACT,Insurance - Specialty,Financial Services,0.12792678415035408,3623234500.0,19.25,1.2915439704270528,0.05246753246753247,1546
2022Q2,ACT,Insurance - Specialty,Financial Services,0.12874066932121248,3497867640.0,18.7,1.3400016958139338,0.06737967914438503,1489
2022Q3,ACT,Insurance - Specialty,Financial Services,0.12969277491595083,3609808080.0,19.4,1.303194380318631,0.060309278350515465,1388
2022Q4,ACT,Insurance - Specialty,Financial Services,0.13011221111938048,3927314880.0,22.2,1.1308587839302968,0.039639639639639644,1387
2022Q1,ACTIX,Asset Management,Financial Services,0.0,1986175820.0,8.96,1.0600067705489864,-0.05357142857142856,2011
2022Q2,ACTIX,Asset Management,Financial Services,0.010741839754894822,1884479934.0,8.5,1.1173702922922224,-0.05647058823529411,1975
2022Q3,ACTIX,Asset Management,Financial Services,0.011616229624954776,1838820728.0,8.29,1.0575027163374284,-0.03377563329312425,1898
2022Q4,ACTIX,Asset Management,Financial Services,0.011616229624954776,1861651156.0,8.49,1.0325909915709401,-0.032979976442873975,1968
2022Q1,ACVA,Auto - Dealerships,Consumer Cyclical,0.06375472853129072,2320782300.0,14.81,0.23081388701209254,-0.012829169480081027,1877
2022Q2,ACVA,Auto - Dealerships,Consumer Cyclical,0.07927542296151324,1028507560.0,6.54,0.5031651595948385,-0.024464831804281346,2502
2022Q3,ACVA,Auto - Dealerships,Consumer Cyclical,0.08544196187466245,1139300272.0,7.19,0.4410764076001046,-0.020862308762169678,2303
2022Q4,ACVA,Auto - Dealerships,Consumer Cyclical,0.08379949329013839,1300925623.0,8.21,0.3733680013387232,-0.01827040194884287,2271
2022Q1,ACVVX,Asset Management,Financial Services,0.0,1847122758.0,8.9,1.0671528836088673,-0.053932584269662916,2071
2022Q2,ACVVX,Asset Management,Financial Services,0.010741839754894822,1847122402.0,8.9,1.0671514027509987,-0.053932584269662916,1993
2022Q1,ADBE,Software - Infrastructure,Technology,0.1795888512473052,215052640000.0,455.619995,0.06391866442227152,0.005860146677715494,42
2022Q2,ADBE,Software - Infrastructure,Technology,0.1769353490845552,171682140000.0,366.059998,0.0809409316779147,0.006829481543077536,62
2022Q3,ADBE,Software - Infrastructure,Technology,0.17353425067304817,128052570060.0,275.2,0.11135921307085833,0.00879360465116279,75
2022Q4,ADBE,Software - Infrastructure,Technology,0.17055034051168783,154853472164.0,336.529999,0.08973122149976573,0.007517903329622629,69
2022Q1,ADC,REIT - Retail,Real Estate,0.33795860312595877,4979516371.0,58.14,0.8871893772881271,0.008771929824561403,1295
2022Q2,ADC,REIT - Retail,Real Estate,0.33193043924115534,5748842939.0,63.83,0.8294065437429557,0.0075199749334168885,1112
2022Q3,ADC,REIT - Retail,Real Estate,0.2944094363402882,5976408916.0,60.37,0.9450523918904413,0.008116614212357131,1018
2022Q4,ADC,REIT - Retail,Real Estate,0.2990136282473203,6272664759.0,64.03,0.8174879763211633,0.006871778853662346,1045
2022Q1,ADI,Semiconductors,Technology,0.12210290010386286,86285076600.0,156.51,0.4552464691823314,0.0033863650884927484,139
2022Q2,ADI,Semiconductors,Technology,0.12309320360691434,75530136843.0,139.07,0.5106927304165432,0.010714028906306176,155
2022Q3,ADI,Semiconductors,Technology,0.12419691507814795,71374267540.0,133.28,0.5317089825721536,0.010879351740696278,152
2022Q4,ADI,Semiconductors,Technology,0.1312513828876782,83183057630.0,157.59,0.4517368831307667,0.01161241195507329,143
2022Q1,ADKSX,Asset Management,Financial Services,0.0,18877711160.0,23.17,0.2617419536786683,0.02805351747949935,579
2022Q2,ADKSX,Asset Management,Financial Services,0.017396865481141086,15889502794.0,20.04,0.305018480609469,0.023453093812375248,613
2022Q3,ADKSX,Asset Management,Financial Services,0.09759327716026402,15417107532.0,18.92,0.3418486891164285,0.02748414376321353,580
2022Q4,ADKSX,Asset Management,Financial Services,0.05542090811090149,18606384505.0,22.72,0.3546955077712011,0.056338028169014086,547
2022Q1,ADM,Agricultural Farm Products,Consumer Defensive,0.21724786482903216,51087160000.0,82.23,0.509688201111336,0.022619481940897482,249
2022Q2,ADM,Agricultural Farm Products,Consumer Defensive,0.20278838066895258,43533600000.0,71.02,0.6068315002094667,0.030695578710222476,273
2022Q3,ADM,Agricultural Farm Products,Consumer Defensive,0.1670897365532382,44006150000.0,73.97,0.5782803983982522,0.0248749493037718,247
2022Q4,ADM,Agricultural Farm Products,Consumer Defensive,0.1721149663733396,50788950000.0,85.74,0.51778494483343,0.021693491952414278,228
2022Q1,ADNT,Auto - Parts,Consumer Cyclical,0.32880048711183274,3822187500.0,40.77,0.5912037166403277,-0.015452538631346577,1506
2022Q2,ADNT,Auto - Parts,Consumer Cyclical,0.3243156199677939,2810647162.0,29.629999,0.7642704724132232,0.005399932683089189,1669
2022Q3,ADNT,Auto - Parts,Consumer Cyclical,0.3106573487661061,2639025000.0,27.75,0.7875200810640122,0.026666666666666665,1609
2022Q4,ADNT,Auto - Parts,Consumer Cyclical,0.3137064596139329,3299019000.0,34.689999,0.6644399632703663,0.010089363219641488,1517
2022Q1,ADP,Staffing & Employment Services,Industrials,0.05101286144632646,94611132000.0,213.56,0.04695852261850999,0.010395205094587003,126
2022Q2,ADP,Staffing & Employment Services,Industrials,0.05912488385588934,87082584000.0,198.08,0.039160209293488776,0.007572697899838448,134
2022Q3,ADP,Staffing & Employment Services,Industrials,0.07946994157192865,93710517000.0,214.23,0.029008185318406297,0.008775614993231573,117
2022Q4,ADP,Staffing & Employment Services,Industrials,0.06714597910124327,98959698000.0,227.32,0.031713123679929414,0.008622206581031145,124
2022Q1,ADPT,Biotechnology,Healthcare,0.14223840091914056,1952428312.0,13.88,0.28127763558553254,-0.03170028818443804,2025
2022Q2,ADPT,Biotechnology,Healthcare,0.14871323141998902,1156292810.0,8.09,0.4554601745501051,-0.04573547589616811,2414
2022Q3,ADPT,Biotechnology,Healthcare,0.13297436802200388,1018549620.0,7.12,0.4793780114418783,-0.0449438202247191,2399
2022Q4,ADPT,Biotechnology,Healthcare,0.27242279805327235,1092938076.0,7.64,0.4246946923697665,-0.022251308900523563,2388
2022Q1,ADS,Financial - Credit Services,Financial Services,0.3237176425637597,2796270000.0,56.15,0.809455063287751,0.07497773820124666,1740
2022Q2,ADS,Financial - Credit Services,Financial Services,0.34097473751776625,1845588000.0,56.8,0.8042734317551897,0.004225352112676057,1996
2022Q1,ADSK,Software - Application,Technology,0.3656411209741135,46513950000.0,214.35,0.01807152501451511,0.0019127595054816888,272
2022Q2,ADSK,Software - Application,Technology,0.3788887543880886,37315320000.0,171.96,0.01824987699422114,0.0038962549430100026,323
2022Q3,ADSK,Software - Application,Technology,0.3798468457517929,40348800000.0,186.8,0.018255558077344358,0.0046038543897216275,271
2022Q4,ADSK,Software - Application,Technology,0.36097278517660686,40363920000.0,186.869995,0.022445788819357784,0.00492320877945119,296
2022Q1,ADT,Security & Protection Services,Industrials,0.5875232441962974,7328554860.0,7.05,0.49945381385357734,0.007858156028368795,1033
2022Q2,ADT,Security & Protection Services,Industrials,0.5707483243852864,5565596250.0,5.74,0.6097488803145916,0.01651567944250871,1132
2022Q3,ADT,Security & Protection Services,Industrials,0.5615382513661202,6785940000.0,7.03,0.5040888054521755,-0.01849217638691323,954
2022Q4,ADT,Security & Protection Services,Industrials,0.5502733732445588,8217420000.0,8.54,0.44369826966721987,0.019906323185011714,894
