ticker,company_name,quarter_end_date,stock_price,market_cap,industry,sector,isETF,isFund,mkt_cap_rank
ACEVX,American Century International Value Fund Investor Class,2021-12-31,7.54,1703696821.0,Asset Management,Financial Services,False,True,2313
ACGL,Arch Capital Group Ltd.,2021-03-31,36.49,15261414334.0,Insurance - Diversified,Financial Services,False,False,704
ACGL,Arch Capital Group Ltd.,2021-06-30,37.03,15158338126.0,Insurance - Diversified,Financial Services,False,False,744
ACGL,Arch Capital Group Ltd.,2021-09-30,36.31,14486692455.0,Insurance - Diversified,Financial Services,False,False,758
ACGL,Arch Capital Group Ltd.,2021-12-31,42.27,16633190000.0,Insurance - Diversified,Financial Services,False,False,702
ACGLN,Arch Capital Group Ltd.,2021-06-30,20.44,15158338126.0,Insurance - Diversified,Financial Services,False,False,744
ACGLN,Arch Capital Group Ltd.,2021-09-30,21.03,14486692455.0,Insurance - Diversified,Financial Services,False,False,758
ACGLN,Arch Capital Group Ltd.,2021-12-31,20.99,16633190000.0,Insurance - Diversified,Financial Services,False,False,702
ACGLO,Arch Capital Group Ltd.,2021-03-31,20.36,15261414334.0,Insurance - Diversified,Financial Services,False,False,704
ACGLO,Arch Capital Group Ltd.,2021-06-30,20.57,15158338126.0,Insurance - Diversified,Financial Services,False,False,744
ACGLO,Arch Capital Group Ltd.,2021-09-30,20.5,14486692455.0,Insurance - Diversified,Financial Services,False,False,758
ACGLO,Arch Capital Group Ltd.,2021-12-31,20.75,16633190000.0,Insurance - Diversified,Financial Services,False,False,702
ACHC,"Acadia Healthcare Company, Inc.",2021-03-31,57.139999,5076431880.0,Medical - Care Facilities,Healthcare,False,False,1329
ACHC,"Acadia Healthcare Company, Inc.",2021-06-30,62.75,5582365500.0,Medical - Care Facilities,Healthcare,False,False,1316
ACHC,"Acadia Healthcare Company, Inc.",2021-09-30,63.779999,5677695600.0,Medical - Care Facilities,Healthcare,False,False,1312
ACHC,"Acadia Healthcare Company, Inc.",2021-12-31,60.7,5417960600.0,Medical - Care Facilities,Healthcare,False,False,1343
ACHR,Archer Aviation Inc.,2021-03-31,10.05,2418367217.0,Aerospace & Defense,Industrials,False,False,1922
ACHR,Archer Aviation Inc.,2021-12-31,6.04,1448408942.0,Aerospace & Defense,Industrials,False,False,2455
ACI,"Albertsons Companies, Inc.",2021-03-31,13.04,8869457000.0,Grocery Stores,Consumer Defensive,False,False,990
ACI,"Albertsons Companies, Inc.",2021-06-30,13.52,9147798000.0,Grocery Stores,Consumer Defensive,False,False,1012
ACI,"Albertsons Companies, Inc.",2021-09-30,21.51,14506580000.0,Grocery Stores,Consumer Defensive,False,False,757
ACI,"Albertsons Companies, Inc.",2021-12-31,20.94,14566675000.0,Grocery Stores,Consumer Defensive,False,False,765
ACINX,Columbia Acorn International Fund,2021-03-31,25.42,1241472980.0,Asset Management,Financial Services,False,True,2488
ACINX,Columbia Acorn International Fund,2021-06-30,27.59,1314715062.0,Asset Management,Financial Services,False,True,2554
ACINX,Columbia Acorn International Fund,2021-09-30,27.71,1326854910.0,Asset Management,Financial Services,False,True,2541
ACINX,Columbia Acorn International Fund,2021-12-31,28.74,1220265642.0,Asset Management,Financial Services,False,True,2614
ACIW,"ACI Worldwide, Inc.",2021-03-31,38.049999,4479169900.0,Software - Infrastructure,Technology,False,False,1427
ACIW,"ACI Worldwide, Inc.",2021-06-30,37.139999,4364395680.0,Software - Infrastructure,Technology,False,False,1506
ACIW,"ACI Worldwide, Inc.",2021-09-30,30.73,3592705760.0,Software - Infrastructure,Technology,False,False,1645
ACIW,"ACI Worldwide, Inc.",2021-12-31,34.7,4000458900.0,Software - Infrastructure,Technology,False,False,1575
ACLS,"Axcelis Technologies, Inc.",2021-03-31,41.09,1383787930.0,Semiconductors,Technology,False,False,2396
ACLS,"Axcelis Technologies, Inc.",2021-06-30,40.419998,1355565540.0,Semiconductors,Technology,False,False,2528
ACLS,"Axcelis Technologies, Inc.",2021-09-30,47.029999,1565863850.0,Semiconductors,Technology,False,False,2382
ACLS,"Axcelis Technologies, Inc.",2021-12-31,74.559998,2478747200.0,Semiconductors,Technology,False,False,1979
ACM,AECOM,2021-03-31,62.11,9367047990.0,Engineering & Construction,Industrials,False,False,955
ACM,AECOM,2021-06-30,61.35,9106175840.0,Engineering & Construction,Industrials,False,False,1015
ACM,AECOM,2021-09-30,61.18,8953280700.0,Engineering & Construction,Industrials,False,False,1008
ACM,AECOM,2021-12-31,74.94,10910991000.0,Engineering & Construction,Industrials,False,False,908
ACMR,"ACM Research, Inc.",2021-03-31,26.93,1545000410.0,Semiconductors,Technology,False,False,2313
ACMR,"ACM Research, Inc.",2021-06-30,34.07,1985178426.0,Semiconductors,Technology,False,False,2189
ACMR,"ACM Research, Inc.",2021-09-30,36.67,2148436114.0,Semiconductors,Technology,False,False,2104
ACMR,"ACM Research, Inc.",2021-12-31,28.42,1874325203.0,Semiconductors,Technology,False,False,2220
ACN,Accenture plc,2021-03-31,259.3,175475036766.0,Information Technology Services,Technology,False,False,67
ACN,Accenture plc,2021-06-30,277.56,186763067789.0,Information Technology Services,Technology,False,False,65
ACN,Accenture plc,2021-09-30,302.07,202279315765.0,Information Technology Services,Technology,False,False,63
ACN,Accenture plc,2021-12-31,392.58,262806754959.0,Information Technology Services,Technology,False,False,45
ACRS,"Aclaris Therapeutics, Inc.",2021-03-31,25.2,1360003806.0,Medical - Diagnostics & Research,Healthcare,False,False,2417
ACRS,"Aclaris Therapeutics, Inc.",2021-06-30,17.56,1075011276.0,Medical - Diagnostics & Research,Healthcare,False,False,2721
ACRS,"Aclaris Therapeutics, Inc.",2021-09-30,18.0,1102100400.0,Medical - Diagnostics & Research,Healthcare,False,False,2704
ACSNX,American Century Short Duration Fd Investor Cl,2021-03-31,9.09,41597436645.0,Asset Management - Leveraged,Financial Services,False,True,318
ACSNX,American Century Short Duration Fd Investor Cl,2021-06-30,9.14,41637166766.0,Asset Management - Leveraged,Financial Services,False,True,347
ACSNX,American Century Short Duration Fd Investor Cl,2021-09-30,9.17,41637166766.0,Asset Management - Leveraged,Financial Services,False,True,345
ACSNX,American Century Short Duration Fd Investor Cl,2021-12-31,9.14,41200135435.0,Asset Management - Leveraged,Financial Services,False,True,367
ACT,"Enact Holdings, Inc.",2021-09-30,17.96,3571081200.0,Insurance - Specialty,Financial Services,False,False,1654
ACT,"Enact Holdings, Inc.",2021-12-31,17.89,3365923470.0,Insurance - Specialty,Financial Services,False,False,1712
ACTIX,American Century Capital Value Fund Investor Class,2021-03-31,9.36,2083412838.0,Asset Management,Financial Services,False,True,2033
ACTIX,American Century Capital Value Fund Investor Class,2021-06-30,9.53,2122819463.0,Asset Management,Financial Services,False,True,2129
ACTIX,American Century Capital Value Fund Investor Class,2021-09-30,9.47,2108293817.0,Asset Management,Financial Services,False,True,2125
ACTIX,American Century Capital Value Fund Investor Class,2021-12-31,9.42,2089943861.0,Asset Management,Financial Services,False,True,2111
ACVA,ACV Auctions Inc.,2021-03-31,34.61,5349744707.0,Auto - Dealerships,Consumer Cyclical,False,False,1295
ACVA,ACV Auctions Inc.,2021-06-30,25.629999,3973621658.0,Auto - Dealerships,Consumer Cyclical,False,False,1586
ACVA,ACV Auctions Inc.,2021-09-30,17.889999,2786754210.0,Auto - Dealerships,Consumer Cyclical,False,False,1872
ACVA,ACV Auctions Inc.,2021-12-31,18.84,2941017653.0,Auto - Dealerships,Consumer Cyclical,False,False,1842
ADBE,Adobe Inc.,2021-03-31,475.369995,227226860000.0,Software - Infrastructure,Technology,False,False,42
ADBE,Adobe Inc.,2021-06-30,585.64,279350280000.0,Software - Infrastructure,Technology,False,False,38
ADBE,Adobe Inc.,2021-09-30,575.719971,274042720000.0,Software - Infrastructure,Technology,False,False,41
ADBE,Adobe Inc.,2021-12-31,567.059998,268219379999.0,Software - Infrastructure,Technology,False,False,41
ADC,Agree Realty Corporation,2021-03-31,56.74,4364110083.0,REIT - Retail,Real Estate,False,False,1445
ADC,Agree Realty Corporation,2021-06-30,59.97,4871035225.0,REIT - Retail,Real Estate,False,False,1424
ADC,Agree Realty Corporation,2021-09-30,56.86,4655813955.0,REIT - Retail,Real Estate,False,False,1460
ADC,Agree Realty Corporation,2021-12-31,61.86,5082896444.0,REIT - Retail,Real Estate,False,False,1390
ADCT,ADC Therapeutics SA,2021-03-31,24.41,1872775891.0,Biotechnology,Healthcare,False,False,2131
ADCT,ADC Therapeutics SA,2021-06-30,24.35,1868344185.0,Biotechnology,Healthcare,False,False,2239
ADCT,ADC Therapeutics SA,2021-09-30,27.16,2084252153.0,Biotechnology,Healthcare,False,False,2137
ADCT,ADC Therapeutics SA,2021-12-31,20.2,1543324884.0,Biotechnology,Healthcare,False,False,2394
ADI,"Analog Devices, Inc.",2021-03-31,143.79,57197070840.0,Semiconductors,Technology,False,False,226
ADI,"Analog Devices, Inc.",2021-06-30,160.3,63436828160.0,Semiconductors,Technology,False,False,229
ADI,"Analog Devices, Inc.",2021-09-30,156.6,80950620600.0,Semiconductors,Technology,False,False,176
ADI,"Analog Devices, Inc.",2021-12-31,164.98,92330399070.0,Semiconductors,Technology,False,False,163
ADKSX,Adirondack Small Cap Fund,2021-03-31,21.35,15048110807.0,Asset Management,Financial Services,False,True,713
ADKSX,Adirondack Small Cap Fund,2021-06-30,22.79,19574253696.0,Asset Management,Financial Services,False,True,628
ADKSX,Adirondack Small Cap Fund,2021-09-30,22.29,17855490227.0,Asset Management,Financial Services,False,True,666
ADKSX,Adirondack Small Cap Fund,2021-12-31,23.04,18275923860.0,Asset Management,Financial Services,False,True,666
ADM,Archer-Daniels-Midland Company,2021-03-31,50.79,32148000000.0,Agricultural Farm Products,Consumer Defensive,False,False,414
ADM,Archer-Daniels-Midland Company,2021-06-30,54.29,34178400000.0,Agricultural Farm Products,Consumer Defensive,False,False,418
ADM,Archer-Daniels-Midland Company,2021-09-30,54.08,33605600000.0,Agricultural Farm Products,Consumer Defensive,False,False,424
ADM,Archer-Daniels-Midland Company,2021-12-31,61.25,38255940000.0,Agricultural Farm Products,Consumer Defensive,False,False,394
ADNT,Adient plc,2021-03-31,44.2,4163640000.0,Auto - Parts,Consumer Cyclical,False,False,1481
ADNT,Adient plc,2021-06-30,45.2,4266880000.0,Auto - Parts,Consumer Cyclical,False,False,1521
ADNT,Adient plc,2021-09-30,41.45,3921170000.0,Auto - Parts,Consumer Cyclical,False,False,1575
ADNT,Adient plc,2021-12-31,47.88,4539024000.0,Auto - Parts,Consumer Cyclical,False,False,1472
ADP,"Automatic Data Processing, Inc.",2021-03-31,172.76,79779351000.0,Staffing & Employment Services,Industrials,False,False,171
ADP,"Automatic Data Processing, Inc.",2021-06-30,182.92,83698468000.0,Staffing & Employment Services,Industrials,False,False,174
ADP,"Automatic Data Processing, Inc.",2021-09-30,184.96,83926416000.0,Staffing & Employment Services,Industrials,False,False,168
ADP,"Automatic Data Processing, Inc.",2021-12-31,229.14,103095098000.0,Staffing & Employment Services,Industrials,False,False,152
ADPT,Adaptive Biotechnologies Corporation,2021-03-31,40.259998,5650866102.0,Biotechnology,Healthcare,False,False,1249
ADPT,Adaptive Biotechnologies Corporation,2021-06-30,40.86,5754459425.0,Biotechnology,Healthcare,False,False,1292
ADPT,Adaptive Biotechnologies Corporation,2021-09-30,33.99,4765758735.0,Biotechnology,Healthcare,False,False,1436
ADPT,Adaptive Biotechnologies Corporation,2021-12-31,28.059999,3976024891.0,Biotechnology,Healthcare,False,False,1580
ADSK,"Autodesk, Inc.",2021-03-31,277.149994,60972999999.0,Software - Application,Technology,False,False,217
ADSK,"Autodesk, Inc.",2021-06-30,291.899994,64217999999.0,Software - Application,Technology,False,False,225
ADSK,"Autodesk, Inc.",2021-09-30,285.17,62737400000.0,Software - Application,Technology,False,False,227
ADSK,"Autodesk, Inc.",2021-12-31,281.19,61636848000.0,Software - Application,Technology,False,False,244
ADT,ADT Inc.,2021-03-31,7.66,6464381680.0,Security & Protection Services,Industrials,False,False,1160
ADT,ADT Inc.,2021-06-30,9.82,8864621610.0,Security & Protection Services,Industrials,False,False,1031
ADT,ADT Inc.,2021-09-30,7.4,6366830000.0,Security & Protection Services,Industrials,False,False,1220
ADT,ADT Inc.,2021-12-31,7.72,7834032857.0,Security & Protection Services,Industrials,False,False,1092
ADTX,"Aditxt, Inc.",2021-03-31,51000000.0,371331000000.0,Biotechnology,Healthcare,False,False,25
ADTX,"Aditxt, Inc.",2021-06-30,51800000.0,450142000000.0,Biotechnology,Healthcare,False,False,25
ADTX,"Aditxt, Inc.",2021-09-30,33800000.0,750833200000.0,Biotechnology,Healthcare,False,False,18
ADTX,"Aditxt, Inc.",2021-12-31,10722000.0,238993380000.0,Biotechnology,Healthcare,False,False,57
ADUS,Addus HomeCare Corporation,2021-03-31,104.589996,1646037420.0,Medical - Care Facilities,Healthcare,False,False,2265
ADUS,Addus HomeCare Corporation,2021-06-30,87.239998,1373855520.0,Medical - Care Facilities,Healthcare,False,False,2514
ADUS,Addus HomeCare Corporation,2021-09-30,79.75,1271215000.0,Medical - Care Facilities,Healthcare,False,False,2579
ADUS,Addus HomeCare Corporation,2021-12-31,93.51,1478486610.0,Medical - Care Facilities,Healthcare,False,False,2445
ADV,Advantage Solutions Inc.,2021-03-31,11.81,3761066878.0,Advertising Agencies,Communication Services,False,False,1546
ADV,Advantage Solutions Inc.,2021-06-30,10.79,3437300132.0,Advertising Agencies,Communication Services,False,False,1707
ADV,Advantage Solutions Inc.,2021-09-30,8.65,2755574249.0,Advertising Agencies,Communication Services,False,False,1880
ADV,Advantage Solutions Inc.,2021-12-31,8.02,2548632941.0,Advertising Agencies,Communication Services,False,False,1956
ADVM,"Adverum Biotechnologies, Inc.",2021-03-31,98.6,9664574800.0,Biotechnology,Healthcare,False,False,940
ADVM,"Adverum Biotechnologies, Inc.",2021-06-30,35.0,3434410000.0,Biotechnology,Healthcare,False,False,1709
ADVM,"Adverum Biotechnologies, Inc.",2021-09-30,21.7,2129334200.0,Biotechnology,Healthcare,False,False,2110
ADVM,"Adverum Biotechnologies, Inc.",2021-12-31,17.6,1735289600.0,Biotechnology,Healthcare,False,False,2299
ADVWW,Advantage Solutions Inc.,2021-03-31,3.21,3761066878.0,Advertising Agencies,Communication Services,False,False,1546
ADVWW,Advantage Solutions Inc.,2021-06-30,2.49,3437300132.0,Advertising Agencies,Communication Services,False,False,1707
ADVWW,Advantage Solutions Inc.,2021-09-30,1.82,2755574249.0,Advertising Agencies,Communication Services,False,False,1880
ADVWW,Advantage Solutions Inc.,2021-12-31,2.47,2548632941.0,Advertising Agencies,Communication Services,False,False,1956
ADX,"Adams Diversified Equity Fund, Inc.",2021-03-31,11.64,2027355229.0,Asset Management,Financial Services,False,True,2056
ADX,"Adams Diversified Equity Fund, Inc.",2021-06-30,12.63,2195006182.0,Asset Management,Financial Services,False,True,2095
ADX,"Adams Diversified Equity Fund, Inc.",2021-09-30,12.68,2333869124.0,Asset Management,Financial Services,False,True,2025
ADX,"Adams Diversified Equity Fund, Inc.",2021-12-31,14.25,2287898974.0,Asset Management,Financial Services,False,True,2041
AEE,Ameren Corporation,2021-03-31,71.81,20836296000.0,Regulated Electric,Utilities,False,False,571
AEE,Ameren Corporation,2021-06-30,71.1,20594292000.0,Regulated Electric,Utilities,False,False,607
AEE,Ameren Corporation,2021-09-30,72.4,20865600000.0,Regulated Electric,Utilities,False,False,600
