ticker,company_name,quarter_end_date,stock_price,market_cap,industry,sector,isETF,isFund,mkt_cap_rank
ACAD,ACADIA Pharmaceuticals Inc.,2020-03-31,42.25,6613603750.0,Biotechnology,Healthcare,False,False,783
ACAD,ACADIA Pharmaceuticals Inc.,2020-06-30,48.47,7664512630.0,Biotechnology,Healthcare,False,False,821
ACAD,ACADIA Pharmaceuticals Inc.,2020-09-30,41.25,6569598750.0,Biotechnology,Healthcare,False,False,949
ACAD,ACADIA Pharmaceuticals Inc.,2020-12-31,53.46,8554188060.0,Biotechnology,Healthcare,False,False,934
ACB,Aurora Cannabis Inc.,2020-03-31,108.71,1132967901.0,Drug Manufacturers - Specialty & Generic,Healthcare,False,False,1830
ACB,Aurora Cannabis Inc.,2020-06-30,124.2,1407906360.0,Drug Manufacturers - Specialty & Generic,Healthcare,False,False,1860
ACB,Aurora Cannabis Inc.,2020-12-31,83.1,1385414364.0,Drug Manufacturers - Specialty & Generic,Healthcare,False,False,2144
ACEVX,American Century International Value Fund Investor Class,2020-03-31,4.91,1105463671.0,Asset Management,Financial Services,False,True,1854
ACEVX,American Century International Value Fund Investor Class,2020-06-30,5.65,1273841243.0,Asset Management,Financial Services,False,True,1946
ACEVX,American Century International Value Fund Investor Class,2020-09-30,5.79,1305923170.0,Asset Management,Financial Services,False,True,1992
ACEVX,American Century International Value Fund Investor Class,2020-12-31,6.94,1566201510.0,Asset Management,Financial Services,False,True,2075
ACGL,Arch Capital Group Ltd.,2020-03-31,27.06,11455254932.0,Insurance - Diversified,Financial Services,False,False,550
ACGL,Arch Capital Group Ltd.,2020-06-30,27.24,11541666395.0,Insurance - Diversified,Financial Services,False,False,645
ACGL,Arch Capital Group Ltd.,2020-09-30,27.81,11787906048.0,Insurance - Diversified,Financial Services,False,False,680
ACGL,Arch Capital Group Ltd.,2020-12-31,34.3,14457140772.0,Insurance - Diversified,Financial Services,False,False,692
ACGLO,Arch Capital Group Ltd.,2020-03-31,16.38,11455254932.0,Insurance - Diversified,Financial Services,False,False,550
ACGLO,Arch Capital Group Ltd.,2020-06-30,18.28,11541666395.0,Insurance - Diversified,Financial Services,False,False,645
ACGLO,Arch Capital Group Ltd.,2020-09-30,19.55,11787906048.0,Insurance - Diversified,Financial Services,False,False,680
ACGLO,Arch Capital Group Ltd.,2020-12-31,20.3,14457140772.0,Insurance - Diversified,Financial Services,False,False,692
ACHC,"Acadia Healthcare Company, Inc.",2020-03-31,18.35,1612451200.0,Medical - Care Facilities,Healthcare,False,False,1557
ACHC,"Acadia Healthcare Company, Inc.",2020-06-30,25.12,2208324320.0,Medical - Care Facilities,Healthcare,False,False,1526
ACHC,"Acadia Healthcare Company, Inc.",2020-09-30,29.48,2592824960.0,Medical - Care Facilities,Healthcare,False,False,1490
ACHC,"Acadia Healthcare Company, Inc.",2020-12-31,50.259998,4435042920.0,Medical - Care Facilities,Healthcare,False,False,1333
ACHR,Archer Aviation Inc.,2020-12-31,10.06,2420773553.0,Aerospace & Defense,Industrials,False,False,1756
ACI,"Albertsons Companies, Inc.",2020-06-30,10.65,7527021000.0,Grocery Stores,Consumer Defensive,False,False,835
ACI,"Albertsons Companies, Inc.",2020-09-30,9.36,6491495000.0,Grocery Stores,Consumer Defensive,False,False,955
ACI,"Albertsons Companies, Inc.",2020-12-31,11.96,8158877999.0,Grocery Stores,Consumer Defensive,False,False,961
ACINX,Columbia Acorn International Fund,2020-09-30,22.31,1158562228.0,Asset Management,Financial Services,False,True,2080
ACINX,Columbia Acorn International Fund,2020-12-31,25.45,1228645923.0,Asset Management,Financial Services,False,True,2206
ACIW,"ACI Worldwide, Inc.",2020-03-31,24.15,2802196950.0,Software - Infrastructure,Technology,False,False,1210
ACIW,"ACI Worldwide, Inc.",2020-06-30,26.99,3145900420.0,Software - Infrastructure,Technology,False,False,1301
ACIW,"ACI Worldwide, Inc.",2020-09-30,26.129999,3055485420.0,Software - Infrastructure,Technology,False,False,1391
ACIW,"ACI Worldwide, Inc.",2020-12-31,38.43,4515179130.0,Software - Infrastructure,Technology,False,False,1326
ACM,AECOM,2020-03-31,28.92,4779552150.0,Engineering & Construction,Industrials,False,False,921
ACM,AECOM,2020-06-30,36.41,6013551600.0,Engineering & Construction,Industrials,False,False,941
ACM,AECOM,2020-09-30,40.54,6335580160.0,Engineering & Construction,Industrials,False,False,967
ACM,AECOM,2020-12-31,48.23,7355990600.0,Engineering & Construction,Industrials,False,False,1012
ACMR,"ACM Research, Inc.",2020-06-30,20.79,1135255184.0,Semiconductors,Technology,False,False,2035
ACMR,"ACM Research, Inc.",2020-09-30,23.03,1282109002.0,Semiconductors,Technology,False,False,2010
ACMR,"ACM Research, Inc.",2020-12-31,27.08,1526245318.0,Semiconductors,Technology,False,False,2090
ACN,Accenture plc,2020-03-31,150.89,103857235142.0,Information Technology Services,Technology,False,False,78
ACN,Accenture plc,2020-06-30,199.34,136537815962.0,Information Technology Services,Technology,False,False,70
ACN,Accenture plc,2020-09-30,210.58,143339012217.0,Information Technology Services,Technology,False,False,73
ACN,Accenture plc,2020-12-31,244.35,166127987515.0,Information Technology Services,Technology,False,False,67
ACSNX,American Century Short Duration Fd Investor Cl,2020-03-31,8.6,47235000000.0,Asset Management - Leveraged,Financial Services,False,True,173
ACSNX,American Century Short Duration Fd Investor Cl,2020-06-30,8.87,48504000000.0,Asset Management - Leveraged,Financial Services,False,True,207
ACSNX,American Century Short Duration Fd Investor Cl,2020-09-30,8.94,48739000000.0,Asset Management - Leveraged,Financial Services,False,True,218
ACSNX,American Century Short Duration Fd Investor Cl,2020-12-31,9.04,49115000000.0,Asset Management - Leveraged,Financial Services,False,True,249
ADBE,Adobe Inc.,2020-03-31,318.23999,153073440000.0,Software - Infrastructure,Technology,False,False,46
ADBE,Adobe Inc.,2020-06-30,435.309998,208948800000.0,Software - Infrastructure,Technology,False,False,31
ADBE,Adobe Inc.,2020-09-30,490.429993,234915970000.0,Software - Infrastructure,Technology,False,False,33
ADBE,Adobe Inc.,2020-12-31,500.119995,239557480000.0,Software - Infrastructure,Technology,False,False,39
ADC,Agree Realty Corporation,2020-03-31,50.23,3263753637.0,REIT - Retail,Real Estate,False,False,1113
ADC,Agree Realty Corporation,2020-06-30,53.81,3530069728.0,REIT - Retail,Real Estate,False,False,1226
ADC,Agree Realty Corporation,2020-09-30,52.62,3525477171.0,REIT - Retail,Real Estate,False,False,1281
ADC,Agree Realty Corporation,2020-12-31,55.59,4183147962.0,REIT - Retail,Real Estate,False,False,1372
ADCT,ADC Therapeutics SA,2020-06-30,46.81,2942657567.0,Biotechnology,Healthcare,False,False,1347
ADCT,ADC Therapeutics SA,2020-09-30,32.99,2339462757.0,Biotechnology,Healthcare,False,False,1559
ADCT,ADC Therapeutics SA,2020-12-31,32.009998,2455778070.0,Biotechnology,Healthcare,False,False,1742
ADI,"Analog Devices, Inc.",2020-03-31,81.54,33010654050.0,Semiconductors,Technology,False,False,252
ADI,"Analog Devices, Inc.",2020-06-30,112.15,45228528240.0,Semiconductors,Technology,False,False,224
ADI,"Analog Devices, Inc.",2020-09-30,107.3,43110214160.0,Semiconductors,Technology,False,False,241
ADI,"Analog Devices, Inc.",2020-12-31,136.39,54542359190.0,Semiconductors,Technology,False,False,227
ADKSX,Adirondack Small Cap Fund,2020-03-31,10.97,7683872828.0,Asset Management,Financial Services,False,True,718
ADKSX,Adirondack Small Cap Fund,2020-06-30,13.11,9011220158.0,Asset Management,Financial Services,False,True,755
ADKSX,Adirondack Small Cap Fund,2020-09-30,13.37,9315800446.0,Asset Management,Financial Services,False,True,797
ADKSX,Adirondack Small Cap Fund,2020-12-31,18.27,12705730948.0,Asset Management,Financial Services,False,True,747
ADM,Archer-Daniels-Midland Company,2020-03-31,30.34,19735980000.0,Agricultural Farm Products,Consumer Defensive,False,False,379
ADM,Archer-Daniels-Midland Company,2020-06-30,34.77,22383900000.0,Agricultural Farm Products,Consumer Defensive,False,False,411
ADM,Archer-Daniels-Midland Company,2020-09-30,40.84,25848440000.0,Agricultural Farm Products,Consumer Defensive,False,False,395
ADM,Archer-Daniels-Midland Company,2020-12-31,44.6,28380829999.0,Agricultural Farm Products,Consumer Defensive,False,False,425
ADNT,Adient plc,2020-06-30,16.42,1540196000.0,Auto - Parts,Consumer Cyclical,False,False,1810
ADNT,Adient plc,2020-09-30,17.33,1629019999.0,Auto - Parts,Consumer Cyclical,False,False,1823
ADNT,Adient plc,2020-12-31,34.77,3275334000.0,Auto - Parts,Consumer Cyclical,False,False,1544
ADP,"Automatic Data Processing, Inc.",2020-03-31,122.44,58635720000.0,Staffing & Employment Services,Industrials,False,False,141
ADP,"Automatic Data Processing, Inc.",2020-06-30,134.16,63814253999.0,Staffing & Employment Services,Industrials,False,False,152
ADP,"Automatic Data Processing, Inc.",2020-09-30,126.53,59618026000.0,Staffing & Employment Services,Industrials,False,False,175
ADP,"Automatic Data Processing, Inc.",2020-12-31,160.69,75025960000.0,Staffing & Employment Services,Industrials,False,False,168
ADPT,Adaptive Biotechnologies Corporation,2020-03-31,27.78,3538715907.0,Biotechnology,Healthcare,False,False,1078
ADPT,Adaptive Biotechnologies Corporation,2020-06-30,48.38,6500918617.0,Biotechnology,Healthcare,False,False,902
ADPT,Adaptive Biotechnologies Corporation,2020-09-30,48.63,6660080217.0,Biotechnology,Healthcare,False,False,943
ADPT,Adaptive Biotechnologies Corporation,2020-12-31,59.13,8217163294.0,Biotechnology,Healthcare,False,False,956
ADSK,"Autodesk, Inc.",2020-03-31,156.1,34217120000.0,Software - Application,Technology,False,False,245
ADSK,"Autodesk, Inc.",2020-06-30,239.19,52430448000.0,Software - Application,Technology,False,False,187
ADSK,"Autodesk, Inc.",2020-09-30,231.009995,50729796000.0,Software - Application,Technology,False,False,210
ADSK,"Autodesk, Inc.",2020-12-31,305.339996,67083197999.0,Software - Application,Technology,False,False,192
ADT,ADT Inc.,2020-03-31,3.86,3285779040.0,Security & Protection Services,Industrials,False,False,1107
ADT,ADT Inc.,2020-06-30,7.16,6072085740.0,Security & Protection Services,Industrials,False,False,935
ADT,ADT Inc.,2020-09-30,7.35,6217370000.0,Security & Protection Services,Industrials,False,False,975
ADT,ADT Inc.,2020-12-31,7.09,5987226400.0,Security & Protection Services,Industrials,False,False,1122
ADTX,"Aditxt, Inc.",2020-06-30,101200000.0,376362800000.0,Biotechnology,Healthcare,False,False,18
ADTX,"Aditxt, Inc.",2020-09-30,39000000.0,252954000000.0,Biotechnology,Healthcare,False,False,31
ADTX,"Aditxt, Inc.",2020-12-31,41600000.0,287622400000.0,Biotechnology,Healthcare,False,False,31
ADUS,Addus HomeCare Corporation,2020-03-31,67.599998,1053343199.0,Medical - Care Facilities,Healthcare,False,False,1893
ADUS,Addus HomeCare Corporation,2020-06-30,92.559998,1445602080.0,Medical - Care Facilities,Healthcare,False,False,1847
ADUS,Addus HomeCare Corporation,2020-09-30,94.51,1495715260.0,Medical - Care Facilities,Healthcare,False,False,1892
ADUS,Addus HomeCare Corporation,2020-12-31,117.089996,1837610460.0,Medical - Care Facilities,Healthcare,False,False,1960
ADV,Advantage Solutions Inc.,2020-03-31,9.9,2017125000.0,Advertising Agencies,Communication Services,False,False,1397
ADV,Advantage Solutions Inc.,2020-06-30,11.05,2251437500.0,Advertising Agencies,Communication Services,False,False,1512
ADV,Advantage Solutions Inc.,2020-09-30,10.16,3226829665.0,Advertising Agencies,Communication Services,False,False,1348
ADV,Advantage Solutions Inc.,2020-12-31,13.17,4182809713.0,Advertising Agencies,Communication Services,False,False,1373
ADVM,"Adverum Biotechnologies, Inc.",2020-03-31,97.7,7838373300.0,Biotechnology,Healthcare,False,False,709
ADVM,"Adverum Biotechnologies, Inc.",2020-06-30,208.8,18555429600.0,Biotechnology,Healthcare,False,False,478
ADVM,"Adverum Biotechnologies, Inc.",2020-09-30,103.0,10052697000.0,Biotechnology,Healthcare,False,False,763
ADVM,"Adverum Biotechnologies, Inc.",2020-12-31,108.4,10596100000.0,Biotechnology,Healthcare,False,False,832
ADVWW,Advantage Solutions Inc.,2020-03-31,1.45,2017125000.0,Advertising Agencies,Communication Services,False,False,1397
ADVWW,Advantage Solutions Inc.,2020-06-30,2.2,2251437500.0,Advertising Agencies,Communication Services,False,False,1512
ADVWW,Advantage Solutions Inc.,2020-09-30,1.7,3226829665.0,Advertising Agencies,Communication Services,False,False,1348
ADVWW,Advantage Solutions Inc.,2020-12-31,2.83,4182809713.0,Advertising Agencies,Communication Services,False,False,1373
ADX,"Adams Diversified Equity Fund, Inc.",2020-03-31,7.55,1368924020.0,Asset Management,Financial Services,False,True,1679
ADX,"Adams Diversified Equity Fund, Inc.",2020-06-30,8.97,1621180074.0,Asset Management,Financial Services,False,True,1768
ADX,"Adams Diversified Equity Fund, Inc.",2020-09-30,9.78,1766687115.0,Asset Management,Financial Services,False,True,1764
ADX,"Adams Diversified Equity Fund, Inc.",2020-12-31,10.99,1884393598.0,Asset Management,Financial Services,False,True,1935
AEE,Ameren Corporation,2020-03-31,62.58,17981727000.0,Regulated Electric,Utilities,False,False,410
AEE,Ameren Corporation,2020-06-30,60.85,17385956000.0,Regulated Electric,Utilities,False,False,492
AEE,Ameren Corporation,2020-09-30,68.82,19564392000.0,Regulated Electric,Utilities,False,False,485
AEE,Ameren Corporation,2020-12-31,68.38,19858464000.0,Regulated Electric,Utilities,False,False,544
AEG,Aegon N.V.,2020-03-31,2.07,6471510000.0,Insurance - Diversified,Financial Services,False,False,791
AEG,Aegon N.V.,2020-06-30,2.44,7649880000.0,Insurance - Diversified,Financial Services,False,False,823
AEG,Aegon N.V.,2020-09-30,2.17,6679040000.0,Insurance - Diversified,Financial Services,False,False,940
AEG,Aegon N.V.,2020-12-31,3.35,10281850000.0,Insurance - Diversified,Financial Services,False,False,847
AEIS,"Advanced Energy Industries, Inc.",2020-03-31,47.61,1856876060.0,Electrical Equipment & Parts,Industrials,False,False,1458
AEIS,"Advanced Energy Industries, Inc.",2020-06-30,66.56,2598051750.0,Electrical Equipment & Parts,Industrials,False,False,1410
AEIS,"Advanced Energy Industries, Inc.",2020-09-30,61.8,2409343200.0,Electrical Equipment & Parts,Industrials,False,False,1539
AEIS,"Advanced Energy Industries, Inc.",2020-12-31,95.22,3716666160.0,Electrical Equipment & Parts,Industrials,False,False,1457
AEM,Agnico Eagle Mines Limited,2020-03-31,34.89,9534126106.0,Gold,Basic Materials,False,False,622
AEM,Agnico Eagle Mines Limited,2020-06-30,56.34,15449350200.0,Gold,Basic Materials,False,False,524
AEM,Agnico Eagle Mines Limited,2020-09-30,70.19,19270316990.0,Gold,Basic Materials,False,False,488
AEM,Agnico Eagle Mines Limited,2020-12-31,62.51,17104104270.0,Gold,Basic Materials,False,False,604
AEO,"American Eagle Outfitters, Inc.",2020-03-31,7.04,1325908950.0,Apparel - Retail,Consumer Cyclical,False,False,1708
AEO,"American Eagle Outfitters, Inc.",2020-06-30,9.66,1812833500.0,Apparel - Retail,Consumer Cyclical,False,False,1672
AEO,"American Eagle Outfitters, Inc.",2020-09-30,13.12,2461199850.0,Apparel - Retail,Consumer Cyclical,False,False,1521
AEO,"American Eagle Outfitters, Inc.",2020-12-31,17.91,3337841700.0,Apparel - Retail,Consumer Cyclical,False,False,1532
AEP,"American Electric Power Company, Inc.",2020-03-31,65.99,39642491138.0,Regulated Electric,Utilities,False,False,216
AEP,"American Electric Power Company, Inc.",2020-06-30,66.29,39515613371.0,Regulated Electric,Utilities,False,False,252
AEP,"American Electric Power Company, Inc.",2020-09-30,68.6,40569826302.0,Regulated Electric,Utilities,False,False,259
AEP,"American Electric Power Company, Inc.",2020-12-31,70.46,41390072536.0,Regulated Electric,Utilities,False,False,304
AER,AerCap Holdings N.V.,2020-03-31,22.54,2923951188.0,Rental & Leasing Services,Industrials,False,False,1180
AER,AerCap Holdings N.V.,2020-06-30,30.47,3924717288.0,Rental & Leasing Services,Industrials,False,False,1155
AER,AerCap Holdings N.V.,2020-09-30,24.92,3213989706.0,Rental & Leasing Services,Industrials,False,False,1354
AER,AerCap Holdings N.V.,2020-12-31,45.09,5828938590.0,Rental & Leasing Services,Industrials,False,False,1145
AES,The AES Corporation,2020-03-31,11.31,8683076916.0,Diversified Utilities,Utilities,False,False,662
AES,The AES Corporation,2020-06-30,12.17,9635866924.0,Diversified Utilities,Utilities,False,False,723
AES,The AES Corporation,2020-09-30,15.35,12319780594.0,Diversified Utilities,Utilities,False,False,669
AES,The AES Corporation,2020-12-31,20.07,15651015651.0,Diversified Utilities,Utilities,False,False,647
AEVA,"Aeva Technologies, Inc.",2020-03-31,5856.25,247613669687.0,Auto - Parts,Consumer Cyclical,False,False,22
AEVA,"Aeva Technologies, Inc.",2020-06-30,49.6,2097184720.0,Auto - Parts,Consumer Cyclical,False,False,1562
AEVA,"Aeva Technologies, Inc.",2020-09-30,50.0,2114097500.0,Auto - Parts,Consumer Cyclical,False,False,1628
AEVA,"Aeva Technologies, Inc.",2020-12-31,72.7,3073897765.0,Auto - Parts,Consumer Cyclical,False,False,1579
AFG,"American Financial Group, Inc.",2020-03-31,41.72,6286176000.0,Insurance - Property & Casualty,Financial Services,False,False,801
AFG,"American Financial Group, Inc.",2020-06-30,38.0,5597172000.0,Insurance - Property & Casualty,Financial Services,False,False,966
AFG,"American Financial Group, Inc.",2020-09-30,40.41,5783404577.0,Insurance - Property & Casualty,Financial Services,False,False,1004
AFG,"American Financial Group, Inc.",2020-12-31,54.49,7526558000.0,Insurance - Property & Casualty,Financial Services,False,False,1005
AFGB,"American Financial Group, Inc.",2020-03-31,17.73,6286176000.0,Insurance - Property & Casualty,Financial Services,False,False,801
AFGB,"American Financial Group, Inc.",2020-06-30,19.68,5597172000.0,Insurance - Property & Casualty,Financial Services,False,False,966
AFGB,"American Financial Group, Inc.",2020-09-30,20.43,5783404577.0,Insurance - Property & Casualty,Financial Services,False,False,1004
AFGB,"American Financial Group, Inc.",2020-12-31,21.94,7526558000.0,Insurance - Property & Casualty,Financial Services,False,False,1005
AFGC,"American Financial Group, Inc.",2020-03-31,16.47,6286176000.0,Insurance - Property & Casualty,Financial Services,False,False,801
AFGC,"American Financial Group, Inc.",2020-06-30,18.71,5597172000.0,Insurance - Property & Casualty,Financial Services,False,False,966
AFGC,"American Financial Group, Inc.",2020-09-30,20.34,5783404577.0,Insurance - Property & Casualty,Financial Services,False,False,1004
AFGC,"American Financial Group, Inc.",2020-12-31,21.42,7526558000.0,Insurance - Property & Casualty,Financial Services,False,False,1005
AFGD,"American Financial Group, Inc.",2020-06-30,19.71,5597172000.0,Insurance - Property & Casualty,Financial Services,False,False,966
AFGD,"American Financial Group, Inc.",2020-09-30,20.47,5783404577.0,Insurance - Property & Casualty,Financial Services,False,False,1004
