quarter,ticker,industry,sector,debt_to_assets,mkt_cap,stock_price,book_to_market,earnings_yield,mkt_cap_rank
2021Q4,AAISX,Asset Management,Financial Services,0.007334748376015355,1695984785.0,14.06,4.816172307134339,0.06258890469416785,2321
2021Q1,AAL,"Airlines, Airports & Air Services",Industrials,0.7961805707293624,15394539700.0,23.9,-0.523829284240655,-0.08242677824267783,660
2021Q2,AAL,"Airlines, Airports & Air Services",Industrials,0.7576451755354383,13756042440.0,21.209999,-0.5611978625209579,0.0013908534366267533,778
2021Q3,AAL,"Airlines, Airports & Air Services",Industrials,0.7755746160702544,13312678320.0,20.52,-0.5588143970137031,0.01267056530214425,768
2021Q4,AAL,"Airlines, Airports & Air Services",Industrials,0.6947357335218981,11652619033.0,17.959999,-0.6299436030478537,-0.0801781781836402,855
2021Q1,AAMI,Asset Management,Financial Services,0.39835757533579236,1616134000.0,20.23,0.20614135424958502,0.01680672268907563,2188
2021Q2,AAMI,Asset Management,Financial Services,0.30208750357449243,1860342000.0,23.27,0.46756994606086255,0.2883541039965621,2240
2021Q3,AAMI,Asset Management,Financial Services,0.2737212449255751,2080125945.0,25.96,0.5245348800713099,0.11093990755007703,2091
2021Q4,AAMI,Asset Management,Financial Services,0.6610240626748741,2037934336.0,25.45,-inf,0.0,2148
2021Q1,AAON,Construction,Industrials,0.0,2447039802.0,45.67,0.10413185444365164,0.004598204510619663,1850
2021Q2,AAON,Construction,Industrials,0.0,2187516270.0,40.95,0.11914423651250709,0.006349206349206349,2100
2021Q3,AAON,Construction,Industrials,0.0,2285492837.0,42.75,0.1786174068106078,0.004678362573099415,2000
2021Q4,AAON,Construction,Industrials,0.06395152111722907,2856705185.0,52.09,0.17056816230759653,0.0015358034171626032,1870
2021Q1,AAP,Specialty Retail,Consumer Cyclical,0.4275454076459783,12053091120.0,165.73,0.3178079209739908,0.010016291558559102,774
2021Q2,AAP,Specialty Retail,Consumer Cyclical,0.4301254717534365,13281789300.0,186.24,0.28622228110204184,0.015195446735395189,792
2021Q3,AAP,Specialty Retail,Consumer Cyclical,0.44059035073455965,13129572060.0,190.56,0.2675973895912395,0.014483627204030226,777
2021Q4,AAP,Specialty Retail,Consumer Cyclical,0.45032476352540773,14937807360.0,219.75,0.2314289362208311,0.012286689419795223,736
2021Q1,AAPL,Consumer Electronics,Technology,0.36079523546823744,2031277667650.0,119.34,0.03460007503698637,0.011814982403217697,2
2021Q2,AAPL,Consumer Electronics,Technology,0.36924266310938636,2258076092160.0,134.03,0.028840184076670244,0.009773931209430724,4
2021Q3,AAPL,Consumer Electronics,Technology,0.3889493507159503,2319428946000.0,138.68,0.027593187316084847,0.009013556388808767,4
2021Q4,AAPL,Consumer Electronics,Technology,0.3221429676986078,2890626871140.0,174.29,0.025178220512263455,0.012106259682138963,1
2021Q1,AAT,REIT - Diversified,Real Estate,0.5500507321897876,1945938930.0,26.6,0.7881750776221299,0.0010864661654135337,2013
2021Q2,AAT,REIT - Diversified,Real Estate,0.5505470146256926,2237039890.0,30.8,0.677315747842371,0.006168831168831169,2077
2021Q3,AAT,REIT - Diversified,Real Estate,0.5497028911168869,2245286178.0,31.14,0.6664736787009504,0.00674373795761079,2015
2021Q4,AAT,REIT - Diversified,Real Estate,0.555719207257167,2860544856.0,31.49,0.6557195121504558,0.00539853921879962,1869
2021Q1,AAWW,"Airlines, Airports & Air Services",Industrials,0.4553689926822438,1753424840.0,60.44,1.3839729852108138,0.05228325612177366,2115
2021Q2,AAWW,"Airlines, Airports & Air Services",Industrials,0.44061820129414453,1976756530.0,68.11,1.2637301731564912,0.05417706651005726,2194
2021Q3,AAWW,"Airlines, Airports & Air Services",Industrials,0.418387206395972,2377459760.0,81.68,1.1070047690569838,0.0504407443682664,1974
2021Q4,AAWW,"Airlines, Airports & Air Services",Industrials,0.3905317555150411,3265022800.0,94.12,1.0254735772671406,0.06449213769655758,1754
2021Q1,AB,Asset Management,Financial Services,0.0,4005358410.0,28.19,0.5757075336911267,0.02873359347286272,1455
2021Q2,AB,Asset Management,Financial Services,0.0,4628529600.0,33.4,0.47953574176341063,0.02724550898203593,1464
2021Q3,AB,Asset Management,Financial Services,0.0,4882777273.0,36.22,0.43038549196193493,0.024572059635560466,1381
2021Q4,AB,Asset Management,Financial Services,0.0,4845025680.0,36.25,0.45423621909792955,0.03503448275862069,1427
2021Q1,ABB,Electrical Equipment & Parts,Industrials,0.19786176031824962,61397050000.0,28.865044,0.2353899388799837,0.00866099493906886,199
2021Q2,ABB,Electrical Equipment & Parts,Industrials,0.19035539433296975,68523840000.0,32.199638,0.21462086889654738,0.01149081241223892,206
2021Q3,ABB,Electrical Equipment & Parts,Industrials,0.19190017073415688,66753360000.0,31.602819,0.22061367351448927,0.010442106446263545,193
2021Q4,ABB,Electrical Equipment & Parts,Industrials,0.16095380029806258,75347580000.0,36.159458,0.21825817368273856,0.0370580775851231,185
2021Q1,ABBV,Drug Manufacturers - General,Healthcare,0.5683018717483604,191441180000.0,91.53,0.08467323634634799,0.021850759313886157,49
2021Q2,ABBV,Drug Manufacturers - General,Healthcare,0.5550915037980159,199372800000.0,96.42,0.0736895265425934,0.004355942750466708,56
2021Q3,ABBV,Drug Manufacturers - General,Healthcare,0.5422684706230099,191253510000.0,93.37,0.08198958157479294,0.019063939166755917,61
2021Q4,ABBV,Drug Manufacturers - General,Healthcare,0.5283732230479973,239793400000.0,118.62,0.0732621423870278,0.01930534479851627,50
2021Q1,ABC,Medical - Distribution,Healthcare,0.13171423252647424,24340838920.0,114.34,-0.012025388488985173,0.018541192933356657,472
2021Q2,ABC,Medical - Distribution,Healthcare,0.12699218908119114,23802471000.0,111.29,0.017802344841154526,0.012759457273789198,528
2021Q3,ABC,Medical - Distribution,Healthcare,0.11657097790890321,24911894750.0,116.54,0.009218584300101376,0.018105371546250214,504
2021Q4,ABC,Medical - Distribution,Healthcare,0.11603651727954312,27806435159.0,130.12,0.008900925971790302,0.016523209345219794,485
2021Q1,ABCB,Banks - Regional,Financial Services,0.025671383755741028,3649287470.0,49.8,0.7979797909646426,0.03614457831325302,1511
2021Q2,ABCB,Banks - Regional,Financial Services,0.025158118330980254,3515747200.0,48.16,0.8476321332640044,0.02637043189368771,1695
2021Q3,ABCB,Banks - Regional,Financial Services,0.02446196915023964,3600399056.0,49.49,0.8440848963575939,0.02384320064659527,1620
2021Q4,ABCB,Banks - Regional,Financial Services,0.03630628492256433,3445109280.0,47.53,0.8993291964953708,0.024826425415527032,1702
2021Q2,ABCM,Biotechnology,Healthcare,0.13402061855670103,4203169792.0,19.04,0.16057362251258886,0.0021060924369747896,1531
2021Q4,ABCM,Biotechnology,Healthcare,0.23293783591927797,5903241973.0,23.549999,0.12190534237650953,0.00037791933664201006,1265
2021Q1,ABCVX,Asset Management - Income,Financial Services,0.007897859570779282,2033419681.0,17.07,3.6098118245666324,0.16520210896309315,1978
2021Q2,ABCVX,Asset Management - Income,Financial Services,0.007772078126588887,2131123242.0,18.25,3.6389099780060827,-0.03780821917808219,2123
2021Q3,ABCVX,Asset Management - Income,Financial Services,0.0073347540972177735,2027151579.0,17.8,3.860464593585345,0.08595505617977528,2112
2021Q4,ABCVX,Asset Management - Income,Financial Services,0.007334748376015355,2288989342.0,20.06,3.3756422052995423,0.043868394815553345,2045
2021Q1,ABG,Auto - Dealerships,Consumer Cyclical,0.5754682745722022,3792450000.0,196.5,0.2631544252396208,0.024478371501272262,1486
2021Q2,ABG,Auto - Dealerships,Consumer Cyclical,0.5261709552044029,3307441000.0,171.369995,0.3471868533719971,0.04598237865385945,1747
2021Q3,ABG,Auto - Dealerships,Consumer Cyclical,0.4894159153273226,4269258000.0,196.74,0.3427105340363995,0.03873132052455017,1490
2021Q4,ABG,Auto - Dealerships,Consumer Cyclical,0.5559568140354385,3938244000.0,172.729996,0.5643980867264815,0.03745730417315589,1607
2021Q1,ABM,Specialty Business Services,Industrials,0.23367352334620062,3432973000.0,47.24,0.4942782045078827,0.023497036409822186,1568
2021Q2,ABM,Specialty Business Services,Industrials,0.21867088607594937,2993625000.0,41.25,0.5762708811742987,0.011151515151515152,1832
2021Q3,ABM,Specialty Business Services,Industrials,0.2153743521321907,3047177000.0,41.86,0.5592893418980376,-0.004777830864787387,1764
2021Q4,ABM,Specialty Business Services,Industrials,0.23330778594292412,2773715000.0,38.15,0.6230556130953188,0.013368283093053736,1903
2021Q1,ABMD,Medical - Devices,Healthcare,0.04419687638646403,14441975030.0,318.73,0.09220243051785224,0.003953189219715747,687
2021Q2,ABMD,Medical - Devices,Healthcare,0.038715189448118956,14181342070.0,312.109985,0.09245655240551325,-0.0018903592590925919,757
2021Q3,ABMD,Medical - Devices,Healthcare,0.0005483538274312858,14813764160.0,325.519989,0.09361068222825542,0.0038400099601871144,720
2021Q4,ABMD,Medical - Devices,Healthcare,0.04185382801057458,16350855080.0,359.17,0.08766769656337721,0.0028120388673887014,690
2021Q1,ABNB,Travel Services,Consumer Cyclical,0.19912542891174112,114970227660.0,187.94,0.02797325386118403,-0.01037565180376716,106
2021Q2,ABNB,Travel Services,Consumer Cyclical,0.15781588537411825,95101777679.0,153.14,0.03622052782062323,-0.0007182969831526708,149
2021Q3,ABNB,Travel Services,Consumer Cyclical,0.17898670763067862,105595605500.0,167.75,0.042706447049944335,0.007988077496274218,126
2021Q4,ABNB,Travel Services,Consumer Cyclical,0.17639334695068573,105721150000.0,166.49,0.045561908402938944,0.000540573007387831,137
2021Q1,ABR,REIT - Mortgage,Real Estate,0.555680771244465,2150668932.0,10.33,1.1814582831649616,0.05324298160697,1938
2021Q2,ABR,REIT - Mortgage,Real Estate,0.5812870828182942,2541565026.0,11.81,1.1473673431736855,0.04318374259102455,1972
2021Q3,ABR,REIT - Mortgage,Real Estate,0.5723348472716898,2740570934.0,12.51,1.1259047364304675,0.0407673860911271,1856
2021Q4,ABR,REIT - Mortgage,Real Estate,0.8062536134609318,2810658760.0,12.6,1.297603579896878,0.05714285714285714,1893
2021Q1,ABT,Medical - Devices,Healthcare,0.2534038606855808,212454431104.0,110.92,0.1702921003280079,0.009105661738189686,42
2021Q2,ABT,Medical - Devices,Healthcare,0.2525078819145887,204997508316.0,107.69,0.17704241708177695,0.006221561890611942,53
2021Q3,ABT,Medical - Devices,Healthcare,0.2492987329764889,208391029459.0,110.15,0.17672535074603027,0.010803449841125736,53
2021Q4,ABT,Medical - Devices,Healthcare,0.25601095802968243,246427617753.0,131.74,0.15405323159075107,0.008577501138606345,47
2021Q1,ACA,Industrial - Infrastructure Operations,Industrials,0.10183795948987247,3130829000.0,64.24,0.6198435554171856,0.005136986301369864,1656
2021Q2,ACA,Industrial - Infrastructure Operations,Industrials,0.2173322115073458,2831268000.0,58.02,0.6881633045024979,0.007411237504308859,1886
2021Q3,ACA,Industrial - Infrastructure Operations,Industrials,0.23424815218708347,2418194000.0,49.6,0.8118474769107215,0.009879032258064515,1958
2021Q4,ACA,Industrial - Infrastructure Operations,Industrials,0.21912737994416737,2540140000.0,52.15,0.7770833416214797,0.0036433365292425695,1962
2021Q1,ACAD,Biotechnology,Healthcare,0.16849649020820395,4138861800.0,25.8,0.14088324063379556,-0.01627906976744186,1432
2021Q2,ACAD,Biotechnology,Healthcare,0.173638824508682,3918570570.0,24.39,0.14436133415136335,-0.011070110701107012,1605
2021Q3,ACAD,Biotechnology,Healthcare,0.1720895170920461,2671984260.0,16.61,0.21245310620096303,-0.005418422636965683,1873
2021Q4,ACAD,Biotechnology,Healthcare,0.17219284638962923,3763131540.0,23.34,0.14406120702034428,-0.011568123393316197,1644
2021Q1,ACB,Drug Manufacturers - Specialty & Generic,Healthcare,0.16961461995791005,1805043840.0,93.1,1.2066676448567584,-0.08893662728249194,2093
2021Q2,ACB,Drug Manufacturers - Specialty & Generic,Healthcare,0.15339395891552718,1804211245.0,90.4,1.1294132020124683,-0.07488938053097344,2273
2021Q3,ACB,Drug Manufacturers - Specialty & Generic,Healthcare,0.15887726358777587,1370671526.0,69.2,1.4773576024581814,-0.008670520231213872,2437
2021Q4,ACB,Drug Manufacturers - Specialty & Generic,Healthcare,0.1667553182928674,1072321888.0,54.1,1.8223613828950835,-0.06968576709796673,2665
2021Q1,ACC,REIT - Residential,Real Estate,0.5537620293273792,5959560609.0,43.17,0.5159217542485685,0.0025480657864257587,1161
2021Q2,ACC,REIT - Residential,Real Estate,0.5601630363625583,6497300830.0,46.72,0.4707128042736698,-0.0014576198630136985,1196
2021Q3,ACC,REIT - Residential,Real Estate,0.55795638968678,6742147105.0,48.45,0.4427191536431886,-0.001698658410732714,1141
2021Q4,ACC,REIT - Residential,Real Estate,0.5945086635758047,8051342329.0,57.29,0.3910265095174456,0.005236515971373713,1062
2021Q1,ACCD,Medical - Healthcare Information Services,Healthcare,0.0,2643312141.0,45.37,0.1555235809787186,-0.0018800969803835135,1794
2021Q2,ACCD,Medical - Healthcare Information Services,Healthcare,0.31344532536466957,3491744629.0,54.31,0.1381434425096164,-0.01546676486834837,1706
2021Q3,ACCD,Medical - Healthcare Information Services,Healthcare,0.22038929149137576,2758707759.0,42.17,0.2705628629385156,-0.02300213421863884,1851
2021Q4,ACCD,Medical - Healthcare Information Services,Healthcare,0.2218376192858364,1761976708.0,26.36,0.4573664874552472,0.012898330804248863,2289
2021Q1,ACEL,"Gambling, Resorts & Casinos",Consumer Cyclical,0.6105212649797557,1023233810.0,10.93,0.12865026177617916,0.0018298261665141812,2501
2021Q2,ACEL,"Gambling, Resorts & Casinos",Consumer Cyclical,0.5742300881420925,1115827480.0,11.87,0.13670930578883855,0.010951979780960406,2644
2021Q3,ACEL,"Gambling, Resorts & Casinos",Consumer Cyclical,0.5462975455779593,1141208560.0,12.14,0.14383348123501632,0.009060955518945634,2587
2021Q4,ACEL,"Gambling, Resorts & Casinos",Consumer Cyclical,0.5543531367224339,1210768860.0,13.02,0.12946878555548605,0.007680491551459294,2593
2021Q1,ACEVX,Asset Management,Financial Services,0.0,1661157682.0,7.36,1.455670749709793,0.028532608695652172,2167
2021Q2,ACEVX,Asset Management,Financial Services,0.0,1709145875.0,7.57,1.4152888662964433,0.02774108322324967,2326
2021Q3,ACEVX,Asset Management,Financial Services,0.0,1670521109.0,7.39,1.4367037973138774,0.005223274695534507,2274
2021Q4,ACEVX,Asset Management,Financial Services,0.0,1703696821.0,7.54,1.4081221567837603,0.005119363395225464,2317
2021Q1,ACGL,Insurance - Diversified,Financial Services,0.06825368238772063,15261414334.0,36.49,0.8954558702146789,0.02932310221978624,663
2021Q2,ACGL,Insurance - Diversified,Financial Services,0.06491593305831007,15158338126.0,37.03,0.9495964088529996,0.04509856872805833,730
2021Q3,ACGL,Insurance - Diversified,Financial Services,0.06082898041378236,14486692455.0,36.31,0.9471492838083398,0.027540622418066648,729
2021Q4,ACGL,Insurance - Diversified,Financial Services,0.06040658349841672,16633190000.0,42.27,0.8445826834124245,0.0383250532292406,685
2021Q2,ACGLN,Insurance - Diversified,Financial Services,0.06491593305831007,15158338126.0,20.79,1.6913686878223462,0.08032708032708033,730
2021Q3,ACGLN,Insurance - Diversified,Financial Services,0.06082898041378236,14486692455.0,21.38,1.6085589567390468,0.046772684752104776,729
2021Q4,ACGLN,Insurance - Diversified,Financial Services,0.06040658349841672,16633190000.0,21.35,1.672155036432936,0.07587822014051522,685
2021Q1,ACGLO,Insurance - Diversified,Financial Services,0.06825368238772063,15261414334.0,20.7,1.5785113383639438,0.05169082125603865,663
2021Q2,ACGLO,Insurance - Diversified,Financial Services,0.06491593305831007,15158338126.0,20.91,1.681662124334126,0.07986609277857484,730
2021Q3,ACGLO,Insurance - Diversified,Financial Services,0.06082898041378236,14486692455.0,20.85,1.6494479853755788,0.047961630695443645,729
2021Q4,ACGLO,Insurance - Diversified,Financial Services,0.06040658349841672,16633190000.0,21.1,1.6919672998977813,0.07677725118483412,685
2021Q3,ACGLP,Insurance - Diversified,Financial Services,0.06082898041378236,14486692455.0,24.99,1.3761900958415696,0.040016006402561026,729
2021Q4,ACGLP,Insurance - Diversified,Financial Services,0.06040658349841672,16633190000.0,24.99,1.4285918378488671,0.06482593037214887,685
2021Q1,ACHC,Medical - Care Facilities,Healthcare,0.3601949672127707,5076431880.0,57.139999,0.455757961667914,0.0019250962885036102,1272
2021Q2,ACHC,Medical - Care Facilities,Healthcare,0.34984435805338343,5582365500.0,62.75,0.42271848200722695,0.00796812749003984,1308
2021Q3,ACHC,Medical - Care Facilities,Healthcare,0.33524276850398294,5677695600.0,63.779999,0.42905315472733696,0.011602383374135833,1273
2021Q4,ACHC,Medical - Care Facilities,Healthcare,0.3458848617828819,5417960600.0,60.7,0.46589848753977503,0.013014827018121912,1336
2021Q1,ACHR,Aerospace & Defense,Industrials,0.0016766480887338536,2418367217.0,10.05,0.18666895031323597,-0.03880597014925373,1857
2021Q2,ACHR,Aerospace & Defense,Industrials,0.1987841500036622,880894192.0,9.96,-0.030535606710380296,-0.014056224899598393,2725
2021Q3,ACHR,Aerospace & Defense,Industrials,0.029911877870175,984225793.0,8.88,0.9191780984685067,-0.2252252252252252,2659
2021Q4,ACHR,Aerospace & Defense,Industrials,0.035658511192087454,1448408942.0,6.04,1.0439899677017306,-0.06456953642384106,2445
2021Q1,ACI,Grocery Stores,Consumer Defensive,0.569730806827581,8869457000.0,13.04,0.2188251421380256,-0.023773006134969327,937
2021Q2,ACI,Grocery Stores,Consumer Defensive,0.5373591866148406,9147798000.0,13.52,0.2700952521503933,0.0591715976331361,990
2021Q3,ACI,Grocery Stores,Consumer Defensive,0.5271994529024331,14506580000.0,21.51,0.1958215347336686,0.025569502556950254,727
2021Q4,ACI,Grocery Stores,Consumer Defensive,0.5063842125421945,14566675000.0,20.94,0.23679960319900306,0.03724928366762178,749
2021Q1,ACINX,Asset Management,Financial Services,0.40257823957729955,1241472980.0,25.42,0.3723425578016858,-0.01927616050354052,2381
2021Q2,ACINX,Asset Management,Financial Services,0.40672722095989905,1314715062.0,27.59,0.3448636433685073,-0.013410656034795215,2524
2021Q3,ACINX,Asset Management,Financial Services,0.4054437323910244,1326854910.0,27.71,0.34324244132243986,-0.014074341392998917,2464
2021Q4,ACINX,Asset Management,Financial Services,0.39940745193597904,1220265642.0,28.74,0.32915949957105006,-0.018441196938065417,2586
2021Q1,ACIW,Software - Infrastructure,Technology,0.3740364920288197,4479169900.0,38.049999,0.26791372573217287,-0.0004362680797967958,1365
2021Q2,ACIW,Software - Infrastructure,Technology,0.3715338972908622,4364395680.0,37.139999,0.2695671297964376,0.0016155089287966861,1503
2021Q3,ACIW,Software - Infrastructure,Technology,0.3591042835744499,3592705760.0,30.73,0.3310734989957863,0.0039049788480312398,1624
2021Q4,ACIW,Software - Infrastructure,Technology,0.35476349596247364,4000458900.0,34.7,0.3068336528590286,0.027089337175792504,1586
2021Q1,ACLS,Semiconductors,Technology,0.0810609383243391,1383787930.0,41.09,0.3520122920619264,0.011925042589437818,2297
2021Q2,ACLS,Semiconductors,Technology,0.07233440300314846,1355565540.0,40.419998,0.3629835361659733,0.013854528147181008,2506
2021Q3,ACLS,Semiconductors,Technology,0.07326527684400924,1565863850.0,47.029999,0.32441312237122294,0.01743567972433935,2330
2021Q4,ACLS,Semiconductors,Technology,0.07035871700918699,2478747200.0,74.559998,0.2171054979550471,0.014350858754046642,1983
2021Q1,ACM,Engineering & Construction,Industrials,0.23680612037901397,9367047990.0,62.11,0.3075801514681633,0.004347126066655933,904
2021Q2,ACM,Engineering & Construction,Industrials,0.19759988941864887,9106175840.0,61.35,0.3021085791846363,0.0013039934800325999,992
2021Q3,ACM,Engineering & Construction,Industrials,0.25760874912381265,8953280700.0,61.18,0.3082906439172925,0.010951291271657405,970
2021Q4,ACM,Engineering & Construction,Industrials,0.24741696323555176,10910991000.0,74.94,0.23630202576954332,0.00573792367227115,893
2021Q1,ACMR,Semiconductors,Technology,0.12877502225545226,1545000410.0,26.93,0.0977150199133978,0.0037133308577794286,2216
2021Q2,ACMR,Semiconductors,Technology,0.11430024011953466,1985178426.0,34.07,0.08227801013092596,0.003228646903434106,2189
2021Q3,ACMR,Semiconductors,Technology,0.09633681143492458,2148436114.0,36.67,0.08097443825545536,0.004635942187073903,2060
2021Q4,ACMR,Semiconductors,Technology,0.037198993707344474,1874325203.0,28.42,0.4061085450319354,0.011259676284306826,2228
2021Q1,ACN,Information Technology Services,Technology,0.08689146321178572,175475036766.0,259.3,0.11101611434874416,0.008754338603933667,54
2021Q2,ACN,Information Technology Services,Technology,0.08184867642602885,186763067789.0,277.56,0.10971106161020282,0.00879089205937455,63
2021Q3,ACN,Information Technology Services,Technology,0.08121749933174438,202279315765.0,302.07,0.10204794276762175,0.007415499718608271,55
2021Q4,ACN,Information Technology Services,Technology,0.07961759500221902,262806754959.0,392.58,0.08199633165650584,0.007208721789189465,38
2021Q3,ACT,Insurance - Specialty,Financial Services,0.12348526348011603,3571081200.0,17.96,1.4365628824446257,0.04677060133630289,1633
2021Q4,ACT,Insurance - Specialty,Financial Services,0.1262265007527567,3365923470.0,17.89,1.4092792425778375,0.05254332029066517,1722
2021Q1,ACTIX,Asset Management,Financial Services,0.0,2083412838.0,9.36,1.1446299912247946,0.022435897435897436,1962
2021Q2,ACTIX,Asset Management,Financial Services,0.0,2122819463.0,9.53,1.1242116178241424,0.022035676810073453,2129
2021Q3,ACTIX,Asset Management,Financial Services,0.0,2108293817.0,9.47,1.1211447795300478,0.0040760295670538545,2078
2021Q4,ACTIX,Asset Management,Financial Services,0.0,2089943861.0,9.42,1.1270956541560035,0.0040976645435244164,2124
2021Q1,ACVA,Auto - Dealerships,Consumer Cyclical,0.009954205910660032,5349744707.0,34.61,0.5037031443490751,-0.01473562554175094,1236
2021Q2,ACVA,Auto - Dealerships,Consumer Cyclical,0.0030233994942125662,3973621658.0,25.629999,0.14943183386000963,-0.0024463520267792443,1588
2021Q3,ACVA,Auto - Dealerships,Consumer Cyclical,0.002880868341052374,2786754210.0,17.889999,0.2076886247507664,-0.008943544379180794,1845
2021Q4,ACVA,Auto - Dealerships,Consumer Cyclical,0.003921827948237975,2941017653.0,18.84,0.18948783263785013,-0.00902335456475584,1845
2021Q1,ACVVX,Asset Management,Financial Services,0.0,1840866268.0,8.88,1.2065018826423508,0.023648648648648646,2073
2021Q2,ACVVX,Asset Management,Financial Services,0.0,1836456720.0,8.85,1.210591719532664,0.023728813559322035,2250
2021Q3,ACVVX,Asset Management,Financial Services,0.0,1844757090.0,8.89,1.1942903332001746,0.004341957255343082,2193
2021Q4,ACVVX,Asset Management,Financial Services,0.0,1842969363.0,8.88,1.1956352547465712,0.004346846846846847,2249
2021Q1,ADBE,Software - Infrastructure,Technology,0.1883930358214929,227226860000.0,475.369995,0.059489975756840376,0.005532532611781692,37
2021Q2,ADBE,Software - Infrastructure,Technology,0.1834493002892659,279350280000.0,585.64,0.04948275305291297,0.0039956287138856635,33
2021Q3,ADBE,Software - Infrastructure,Technology,0.1791998164014688,274042720000.0,575.719971,0.05248737384881307,0.004411867101966487,34
2021Q4,ADBE,Software - Infrastructure,Technology,0.17154289490106825,268219379999.0,567.059998,0.05481983311011389,0.004567417926030466,34
2021Q1,ADC,REIT - Retail,Real Estate,0.38783452326359236,4364110083.0,56.74,0.7848786454100615,0.008459640465280225,1385
2021Q2,ADC,REIT - Retail,Real Estate,0.011914309155397087,4871035225.0,59.97,0.8020121916374773,0.005669501417375355,1423
2021Q3,ADC,REIT - Retail,Real Estate,0.01151455727863932,4655813955.0,56.86,0.8500236875838465,0.009145269081955681,1424
2021Q4,ADC,REIT - Retail,Real Estate,0.3644324194848731,5082896444.0,61.86,0.7859257317269103,0.007112835434852894,1386
2021Q1,ADI,Semiconductors,Technology,0.24004387104357208,57197070840.0,144.45,0.2266535669477561,0.00726895119418484,210
2021Q2,ADI,Semiconductors,Technology,0.23846554812748083,63436828160.0,161.03,0.20486248255825423,0.007141526423647767,224
2021Q3,ADI,Semiconductors,Technology,0.23794883737909053,80950620600.0,157.32,0.21156201156439258,0.008708365115687771,158
2021Q4,ADI,Semiconductors,Technology,0.13039336688335598,92330399070.0,165.74,0.47425704107526295,0.0009653674429829853,150
2021Q1,ADKSX,Asset Management,Financial Services,0.0,15048110807.0,21.35,0.26237127375066666,0.013583138173302105,671
2021Q2,ADKSX,Asset Management,Financial Services,0.0,19574253696.0,22.79,0.14222345552430346,0.015796401930671347,615
2021Q3,ADKSX,Asset Management,Financial Services,0.0,17855490227.0,22.29,0.21848148386465,0.005832211754149844,635
2021Q4,ADKSX,Asset Management,Financial Services,0.0,18275923860.0,23.04,0.24128947098186154,0.02777777777777778,645
2021Q1,ADM,Agricultural Farm Products,Consumer Defensive,0.2438711682660554,32148000000.0,50.79,0.7288395745096045,0.024020476471746408,381
2021Q2,ADM,Agricultural Farm Products,Consumer Defensive,0.21698261313238354,34178400000.0,54.29,0.7048435705803742,0.0232086940504697,404
2021Q3,ADM,Agricultural Farm Products,Consumer Defensive,0.19048529580481088,33605600000.0,54.08,0.7202686327584036,0.01719674556213018,393
2021Q4,ADM,Agricultural Farm Products,Consumer Defensive,0.18848867037195383,38255940000.0,61.25,0.6553061224489797,0.022857142857142857,377
2021Q1,ADNT,Auto - Parts,Consumer Cyclical,0.402406015037594,4163640000.0,44.2,0.3576197750045633,0.016515837104072395,1425
2021Q2,ADNT,Auto - Parts,Consumer Cyclical,0.4187066503467972,4266880000.0,45.2,0.34454089397440957,-0.0165929203539823,1519
2021Q3,ADNT,Auto - Parts,Consumer Cyclical,0.3745586322244936,3921170000.0,41.45,0.6072253685265073,0.2453558504221954,1546
