ticker,company_name,quarter_end_date,stock_price,market_cap,industry,sector,isETF,isFund,mkt_cap_rank
AAT,"American Assets Trust, Inc.",2022-12-31,22.8,1591921700.0,REIT - Diversified,Real Estate,False,False,2085
AB,AllianceBernstein Holding L.P.,2022-03-31,35.89,4645670040.0,Asset Management,Financial Services,False,False,1424
AB,AllianceBernstein Holding L.P.,2022-06-30,32.44,4177376280.0,Asset Management,Financial Services,False,False,1338
AB,AllianceBernstein Holding L.P.,2022-09-30,27.79,3803776535.0,Asset Management,Financial Services,False,False,1345
AB,AllianceBernstein Holding L.P.,2022-12-31,27.74,3728916130.0,Asset Management,Financial Services,False,False,1415
ABAT,American Battery Technology Company Common Stock,2022-06-30,10.5,6766108429.0,Industrial Materials,Basic Materials,False,False,1009
ABBV,AbbVie Inc.,2022-03-31,143.49,286934700000.0,Drug Manufacturers - General,Healthcare,False,False,39
ABBV,AbbVie Inc.,2022-06-30,136.72,271246360000.0,Drug Manufacturers - General,Healthcare,False,False,41
ABBV,AbbVie Inc.,2022-09-30,120.93,237441821467.0,Drug Manufacturers - General,Healthcare,False,False,41
ABBV,AbbVie Inc.,2022-12-31,147.1,285917388923.0,Drug Manufacturers - General,Healthcare,False,False,37
ABCB,Ameris Bancorp,2022-03-31,42.12,3033687680.0,Banks - Regional,Financial Services,False,False,1745
ABCB,Ameris Bancorp,2022-06-30,38.71,2777442500.0,Banks - Regional,Financial Services,False,False,1648
ABCB,Ameris Bancorp,2022-09-30,43.22,3091179250.0,Banks - Regional,Financial Services,False,False,1494
ABCB,Ameris Bancorp,2022-12-31,45.71,3259185637.0,Banks - Regional,Financial Services,False,False,1502
ABCL,AbCellera Biologics Inc.,2022-03-31,9.75,2775693784.0,Biotechnology,Healthcare,False,False,1818
ABCL,AbCellera Biologics Inc.,2022-06-30,10.65,3363463435.0,Biotechnology,Healthcare,False,False,1507
ABCL,AbCellera Biologics Inc.,2022-09-30,9.89,3123441632.0,Biotechnology,Healthcare,False,False,1485
ABCL,AbCellera Biologics Inc.,2022-12-31,10.13,3199237991.0,Biotechnology,Healthcare,False,False,1510
ABCVX,American Beacon The London Company Income Equity Fund Investor Class,2022-03-31,19.55,2323445160.0,Asset Management - Income,Financial Services,False,True,1958
ABCVX,American Beacon The London Company Income Equity Fund Investor Class,2022-06-30,17.15,1936597499.0,Asset Management - Income,Financial Services,False,True,1922
ABCVX,American Beacon The London Company Income Equity Fund Investor Class,2022-09-30,16.04,1710499110.0,Asset Management - Income,Financial Services,False,True,1987
ABCVX,American Beacon The London Company Income Equity Fund Investor Class,2022-12-31,17.61,1775561100.0,Asset Management - Income,Financial Services,False,True,1999
ABEV,Ambev S.A.,2022-03-31,2.77,50845265499.0,Beverages - Alcoholic,Consumer Defensive,False,False,278
ABEV,Ambev S.A.,2022-06-30,2.15,39523104136.0,Beverages - Alcoholic,Consumer Defensive,False,False,303
ABEV,Ambev S.A.,2022-09-30,2.42,44559765000.0,Beverages - Alcoholic,Consumer Defensive,False,False,253
ABEV,Ambev S.A.,2022-12-31,2.46,42817392828.0,Beverages - Alcoholic,Consumer Defensive,False,False,288
ABG,"Asbury Automotive Group, Inc.",2022-03-31,160.199997,3540419999.0,Auto - Dealerships,Consumer Cyclical,False,False,1630
ABG,"Asbury Automotive Group, Inc.",2022-06-30,169.339996,3742414000.0,Auto - Dealerships,Consumer Cyclical,False,False,1415
ABG,"Asbury Automotive Group, Inc.",2022-09-30,151.1,3324200000.0,Auto - Dealerships,Consumer Cyclical,False,False,1443
ABG,"Asbury Automotive Group, Inc.",2022-12-31,179.25,3943500000.0,Auto - Dealerships,Consumer Cyclical,False,False,1371
ABM,ABM Industries Incorporated,2022-03-31,43.19,3093888000.0,Specialty Business Services,Industrials,False,False,1729
ABM,ABM Industries Incorporated,2022-06-30,40.91,2900456000.0,Specialty Business Services,Industrials,False,False,1616
ABM,ABM Industries Incorporated,2022-09-30,36.18,2538472000.0,Specialty Business Services,Industrials,False,False,1651
ABM,ABM Industries Incorporated,2022-12-31,42.24,2945046000.0,Specialty Business Services,Industrials,False,False,1572
ABNB,"Airbnb, Inc.",2022-03-31,171.76,109582880000.0,Travel Services,Consumer Cyclical,False,False,133
ABNB,"Airbnb, Inc.",2022-06-30,89.08,56922120000.0,Travel Services,Consumer Cyclical,False,False,210
ABNB,"Airbnb, Inc.",2022-09-30,105.04,66595360000.0,Travel Services,Consumer Cyclical,False,False,171
ABNB,"Airbnb, Inc.",2022-12-31,85.5,54207000000.0,Travel Services,Consumer Cyclical,False,False,220
ABR,"Arbor Realty Trust, Inc.",2022-03-31,11.98,2781534342.0,REIT - Mortgage,Real Estate,False,False,1816
ABR,"Arbor Realty Trust, Inc.",2022-06-30,9.42,2231683219.0,REIT - Mortgage,Real Estate,False,False,1807
ABR,"Arbor Realty Trust, Inc.",2022-09-30,8.47,2006106966.0,REIT - Mortgage,Real Estate,False,False,1850
ABR,"Arbor Realty Trust, Inc.",2022-12-31,9.99,2300917467.0,REIT - Mortgage,Real Estate,False,False,1778
ABT,Abbott Laboratories,2022-03-31,111.18,207274368781.0,Medical - Devices,Healthcare,False,False,64
ABT,Abbott Laboratories,2022-06-30,102.47,189540727054.0,Medical - Devices,Healthcare,False,False,55
ABT,Abbott Laboratories,2022-09-30,91.66,168149046231.0,Medical - Devices,Healthcare,False,False,59
ABT,Abbott Laboratories,2022-12-31,104.5,190792515355.0,Medical - Devices,Healthcare,False,False,53
ACA,"Arcosa, Inc.",2022-03-31,56.71,2765175000.0,Industrial - Infrastructure Operations,Industrials,False,False,1823
ACA,"Arcosa, Inc.",2022-06-30,46.04,2242569000.0,Industrial - Infrastructure Operations,Industrials,False,False,1801
ACA,"Arcosa, Inc.",2022-09-30,56.76,2756076000.0,Industrial - Infrastructure Operations,Industrials,False,False,1582
ACA,"Arcosa, Inc.",2022-12-31,53.99,2619188000.0,Industrial - Infrastructure Operations,Industrials,False,False,1676
ACAD,ACADIA Pharmaceuticals Inc.,2022-03-31,24.22,3915259880.0,Biotechnology,Healthcare,False,False,1549
ACAD,ACADIA Pharmaceuticals Inc.,2022-06-30,14.09,2280494680.0,Biotechnology,Healthcare,False,False,1797
ACAD,ACADIA Pharmaceuticals Inc.,2022-09-30,16.36,2650123680.0,Biotechnology,Healthcare,False,False,1612
ACAD,ACADIA Pharmaceuticals Inc.,2022-12-31,15.92,2578848960.0,Biotechnology,Healthcare,False,False,1690
ACEVX,American Century International Value Fund Investor Class,2022-03-31,7.2,1625804381.0,Asset Management,Financial Services,False,True,2291
ACEVX,American Century International Value Fund Investor Class,2022-06-30,6.34,1430814453.0,Asset Management,Financial Services,False,True,2203
ACEVX,American Century International Value Fund Investor Class,2022-09-30,5.59,1262840479.0,Asset Management,Financial Services,False,True,2263
ACEVX,American Century International Value Fund Investor Class,2022-12-31,6.68,1508829867.0,Asset Management,Financial Services,False,True,2141
ACGL,Arch Capital Group Ltd.,2022-03-31,46.04,17876664000.0,Insurance - Diversified,Financial Services,False,False,643
ACGL,Arch Capital Group Ltd.,2022-06-30,43.26,16612948000.0,Insurance - Diversified,Financial Services,False,False,595
ACGL,Arch Capital Group Ltd.,2022-09-30,43.3,16663200760.0,Insurance - Diversified,Financial Services,False,False,570
ACGL,Arch Capital Group Ltd.,2022-12-31,59.7,22971360205.0,Insurance - Diversified,Financial Services,False,False,483
ACGLN,Arch Capital Group Ltd.,2022-03-31,17.36,17876664000.0,Insurance - Diversified,Financial Services,False,False,643
ACGLN,Arch Capital Group Ltd.,2022-06-30,16.07,16612948000.0,Insurance - Diversified,Financial Services,False,False,595
ACGLN,Arch Capital Group Ltd.,2022-09-30,15.9,16663200760.0,Insurance - Diversified,Financial Services,False,False,570
ACGLN,Arch Capital Group Ltd.,2022-12-31,14.86,22971360205.0,Insurance - Diversified,Financial Services,False,False,483
ACGLO,Arch Capital Group Ltd.,2022-03-31,19.98,17876664000.0,Insurance - Diversified,Financial Services,False,False,643
ACGLO,Arch Capital Group Ltd.,2022-06-30,18.96,16612948000.0,Insurance - Diversified,Financial Services,False,False,595
ACGLO,Arch Capital Group Ltd.,2022-09-30,18.38,16663200760.0,Insurance - Diversified,Financial Services,False,False,570
ACGLO,Arch Capital Group Ltd.,2022-12-31,17.41,22971360205.0,Insurance - Diversified,Financial Services,False,False,483
ACHC,"Acadia Healthcare Company, Inc.",2022-03-31,65.529999,5879613720.0,Medical - Care Facilities,Healthcare,False,False,1225
ACHC,"Acadia Healthcare Company, Inc.",2022-06-30,67.629997,6075405790.0,Medical - Care Facilities,Healthcare,False,False,1073
ACHC,"Acadia Healthcare Company, Inc.",2022-09-30,78.18,7028147460.0,Medical - Care Facilities,Healthcare,False,False,952
ACHC,"Acadia Healthcare Company, Inc.",2022-12-31,82.32,7400321039.0,Medical - Care Facilities,Healthcare,False,False,953
ACI,"Albertsons Companies, Inc.",2022-03-31,23.17,17067225000.0,Grocery Stores,Consumer Defensive,False,False,667
ACI,"Albertsons Companies, Inc.",2022-06-30,18.69,14212368000.0,Grocery Stores,Consumer Defensive,False,False,667
ACI,"Albertsons Companies, Inc.",2022-09-30,17.46,13290156000.0,Grocery Stores,Consumer Defensive,False,False,657
ACI,"Albertsons Companies, Inc.",2022-12-31,19.52,11158120000.0,Grocery Stores,Consumer Defensive,False,False,763
ACIW,"ACI Worldwide, Inc.",2022-03-31,31.49,3610926810.0,Software - Infrastructure,Technology,False,False,1616
ACIW,"ACI Worldwide, Inc.",2022-06-30,25.889999,2946592680.0,Software - Infrastructure,Technology,False,False,1602
ACIW,"ACI Worldwide, Inc.",2022-09-30,20.9,2321509300.0,Software - Infrastructure,Technology,False,False,1736
ACIW,"ACI Worldwide, Inc.",2022-12-31,23.0,2554771000.0,Software - Infrastructure,Technology,False,False,1696
ACLS,"Axcelis Technologies, Inc.",2022-03-31,75.529999,2499740880.0,Semiconductors,Technology,False,False,1892
ACLS,"Axcelis Technologies, Inc.",2022-06-30,54.84,1810323240.0,Semiconductors,Technology,False,False,1985
ACLS,"Axcelis Technologies, Inc.",2022-09-30,60.56,1987760880.0,Semiconductors,Technology,False,False,1863
ACLS,"Axcelis Technologies, Inc.",2022-12-31,79.36,2604833280.0,Semiconductors,Technology,False,False,1680
ACM,AECOM,2022-03-31,74.56,10800100480.0,Engineering & Construction,Industrials,False,False,875
ACM,AECOM,2022-06-30,63.43,9106407720.0,Engineering & Construction,Industrials,False,False,857
ACM,AECOM,2022-09-30,66.65,9482030190.0,Engineering & Construction,Industrials,False,False,809
ACM,AECOM,2022-12-31,82.97,11778686910.0,Engineering & Construction,Industrials,False,False,741
ACMR,"ACM Research, Inc.",2022-03-31,20.69,1354753827.0,Semiconductors,Technology,False,False,2443
ACN,Accenture plc,2022-03-31,320.19,213382094325.0,Information Technology Services,Technology,False,False,55
ACN,Accenture plc,2022-06-30,264.4,175501293918.0,Information Technology Services,Technology,False,False,63
ACN,Accenture plc,2022-09-30,245.9,162134317512.0,Information Technology Services,Technology,False,False,65
ACN,Accenture plc,2022-12-31,256.15,168334719025.0,Information Technology Services,Technology,False,False,62
ACON,"Aclarion, Inc.",2022-06-30,132200.64,646256218608.0,Medical - Healthcare Information Services,Healthcare,False,False,11
ACON,"Aclarion, Inc.",2022-09-30,112591.08,552642057072.0,Medical - Healthcare Information Services,Healthcare,False,False,14
ACON,"Aclarion, Inc.",2022-12-31,83936.79,411995340035.0,Medical - Healthcare Information Services,Healthcare,False,False,17
ACONW,"Aclarion, Inc.",2022-06-30,0.36,646256218608.0,Medical - Healthcare Information Services,Healthcare,False,False,11
ACONW,"Aclarion, Inc.",2022-09-30,0.3793,552642057072.0,Medical - Healthcare Information Services,Healthcare,False,False,14
ACONW,"Aclarion, Inc.",2022-12-31,0.155,411995340035.0,Medical - Healthcare Information Services,Healthcare,False,False,17
ACSNX,American Century Short Duration Fd Investor Cl,2022-03-31,8.89,40549712350.0,Asset Management - Leveraged,Financial Services,False,True,353
ACSNX,American Century Short Duration Fd Investor Cl,2022-06-30,8.79,41270625000.0,Asset Management - Leveraged,Financial Services,False,True,288
ACSNX,American Century Short Duration Fd Investor Cl,2022-09-30,8.69,38317666665.0,Asset Management - Leveraged,Financial Services,False,True,297
ACSNX,American Century Short Duration Fd Investor Cl,2022-12-31,8.76,39032039208.0,Asset Management - Leveraged,Financial Services,False,True,315
ACT,"Enact Holdings, Inc.",2022-03-31,19.25,3623234500.0,Insurance - Specialty,Financial Services,False,False,1613
ACT,"Enact Holdings, Inc.",2022-06-30,18.7,3497867640.0,Insurance - Specialty,Financial Services,False,False,1466
ACT,"Enact Holdings, Inc.",2022-09-30,19.4,3609808080.0,Insurance - Specialty,Financial Services,False,False,1390
ACT,"Enact Holdings, Inc.",2022-12-31,22.2,3927314880.0,Insurance - Specialty,Financial Services,False,False,1373
ACTIX,American Century Capital Value Fund Investor Class,2022-03-31,8.96,1986175820.0,Asset Management,Financial Services,False,True,2112
ACTIX,American Century Capital Value Fund Investor Class,2022-06-30,8.5,1884479934.0,Asset Management,Financial Services,False,True,1946
ACTIX,American Century Capital Value Fund Investor Class,2022-09-30,8.29,1838820728.0,Asset Management,Financial Services,False,True,1931
ACTIX,American Century Capital Value Fund Investor Class,2022-12-31,8.49,1861651156.0,Asset Management,Financial Services,False,True,1954
ACVA,ACV Auctions Inc.,2022-03-31,14.81,2320782300.0,Auto - Dealerships,Consumer Cyclical,False,False,1960
ACVA,ACV Auctions Inc.,2022-06-30,6.54,1028507560.0,Auto - Dealerships,Consumer Cyclical,False,False,2500
ACVA,ACV Auctions Inc.,2022-09-30,7.19,1139300272.0,Auto - Dealerships,Consumer Cyclical,False,False,2348
ACVA,ACV Auctions Inc.,2022-12-31,8.21,1300925623.0,Auto - Dealerships,Consumer Cyclical,False,False,2262
ADBE,Adobe Inc.,2022-03-31,455.619995,215052640000.0,Software - Infrastructure,Technology,False,False,53
ADBE,Adobe Inc.,2022-06-30,366.059998,171682140000.0,Software - Infrastructure,Technology,False,False,66
ADBE,Adobe Inc.,2022-09-30,275.2,128052570060.0,Software - Infrastructure,Technology,False,False,83
ADBE,Adobe Inc.,2022-12-31,336.529999,154853472164.0,Software - Infrastructure,Technology,False,False,73
ADC,Agree Realty Corporation,2022-03-31,58.14,4979516371.0,REIT - Retail,Real Estate,False,False,1362
ADC,Agree Realty Corporation,2022-06-30,63.83,5748842939.0,REIT - Retail,Real Estate,False,False,1101
ADC,Agree Realty Corporation,2022-09-30,60.37,5976408916.0,REIT - Retail,Real Estate,False,False,1036
ADC,Agree Realty Corporation,2022-12-31,64.03,6272664759.0,REIT - Retail,Real Estate,False,False,1052
ADI,"Analog Devices, Inc.",2022-03-31,155.8,86285076600.0,Semiconductors,Technology,False,False,163
ADI,"Analog Devices, Inc.",2022-06-30,138.44,75530136843.0,Semiconductors,Technology,False,False,161
ADI,"Analog Devices, Inc.",2022-09-30,132.68,71374267540.0,Semiconductors,Technology,False,False,165
ADI,"Analog Devices, Inc.",2022-12-31,156.88,83183057630.0,Semiconductors,Technology,False,False,149
ADKSX,Adirondack Small Cap Fund,2022-03-31,23.17,18877711160.0,Asset Management,Financial Services,False,True,624
ADKSX,Adirondack Small Cap Fund,2022-06-30,20.04,15889502794.0,Asset Management,Financial Services,False,True,615
ADKSX,Adirondack Small Cap Fund,2022-09-30,18.92,15417107532.0,Asset Management,Financial Services,False,True,601
ADKSX,Adirondack Small Cap Fund,2022-12-31,22.72,18606384505.0,Asset Management,Financial Services,False,True,558
ADM,Archer-Daniels-Midland Company,2022-03-31,82.23,51087160000.0,Agricultural Farm Products,Consumer Defensive,False,False,273
ADM,Archer-Daniels-Midland Company,2022-06-30,71.02,43533600000.0,Agricultural Farm Products,Consumer Defensive,False,False,275
ADM,Archer-Daniels-Midland Company,2022-09-30,73.97,44006150000.0,Agricultural Farm Products,Consumer Defensive,False,False,259
ADM,Archer-Daniels-Midland Company,2022-12-31,85.74,50788950000.0,Agricultural Farm Products,Consumer Defensive,False,False,232
ADNT,Adient plc,2022-03-31,40.77,3822187500.0,Auto - Parts,Consumer Cyclical,False,False,1568
ADNT,Adient plc,2022-06-30,29.629999,2810647162.0,Auto - Parts,Consumer Cyclical,False,False,1640
ADNT,Adient plc,2022-09-30,27.75,2639025000.0,Auto - Parts,Consumer Cyclical,False,False,1618
ADNT,Adient plc,2022-12-31,34.689999,3299019000.0,Auto - Parts,Consumer Cyclical,False,False,1493
ADP,"Automatic Data Processing, Inc.",2022-03-31,212.5,94611132000.0,Staffing & Employment Services,Industrials,False,False,150
ADP,"Automatic Data Processing, Inc.",2022-06-30,197.09,87082584000.0,Staffing & Employment Services,Industrials,False,False,140
ADP,"Automatic Data Processing, Inc.",2022-09-30,213.16,93710517000.0,Staffing & Employment Services,Industrials,False,False,128
ADP,"Automatic Data Processing, Inc.",2022-12-31,226.19,98959698000.0,Staffing & Employment Services,Industrials,False,False,128
ADPT,Adaptive Biotechnologies Corporation,2022-03-31,13.88,1952428312.0,Biotechnology,Healthcare,False,False,2129
ADPT,Adaptive Biotechnologies Corporation,2022-06-30,8.09,1156292810.0,Biotechnology,Healthcare,False,False,2403
ADPT,Adaptive Biotechnologies Corporation,2022-09-30,7.12,1018549620.0,Biotechnology,Healthcare,False,False,2450
ADPT,Adaptive Biotechnologies Corporation,2022-12-31,7.64,1092938076.0,Biotechnology,Healthcare,False,False,2398
ADSK,"Autodesk, Inc.",2022-03-31,214.35,46513950000.0,Software - Application,Technology,False,False,299
ADSK,"Autodesk, Inc.",2022-06-30,171.96,37315320000.0,Software - Application,Technology,False,False,321
ADSK,"Autodesk, Inc.",2022-09-30,186.8,40348800000.0,Software - Application,Technology,False,False,282
ADSK,"Autodesk, Inc.",2022-12-31,186.869995,40363920000.0,Software - Application,Technology,False,False,301
ADT,ADT Inc.,2022-03-31,7.0,7328554860.0,Security & Protection Services,Industrials,False,False,1107
ADT,ADT Inc.,2022-06-30,5.71,5565596250.0,Security & Protection Services,Industrials,False,False,1121
ADT,ADT Inc.,2022-09-30,6.98,6785940000.0,Security & Protection Services,Industrials,False,False,974
ADT,ADT Inc.,2022-12-31,8.48,8217420000.0,Security & Protection Services,Industrials,False,False,903
ADTN,"ADTRAN Holdings, Inc.",2022-06-30,16.93,1280321080.0,Communication Equipment,Technology,False,False,2300
ADTN,"ADTRAN Holdings, Inc.",2022-09-30,18.98,1525066619.0,Communication Equipment,Technology,False,False,2106
ADTN,"ADTRAN Holdings, Inc.",2022-12-31,18.29,1463534310.0,Communication Equipment,Technology,False,False,2159
ADTX,"Aditxt, Inc.",2022-03-31,9130000.0,207981400000.0,Biotechnology,Healthcare,False,False,62
ADTX,"Aditxt, Inc.",2022-06-30,2862000.0,102542598000.0,Biotechnology,Healthcare,False,False,121
ADTX,"Aditxt, Inc.",2022-09-30,1356000.0,145954416000.0,Biotechnology,Healthcare,False,False,73
ADTX,"Aditxt, Inc.",2022-12-31,461840.0,49710610240.0,Biotechnology,Healthcare,False,False,238
ADUS,Addus HomeCare Corporation,2022-03-31,93.29,1500196490.0,Medical - Care Facilities,Healthcare,False,False,2357
ADUS,Addus HomeCare Corporation,2022-06-30,83.279999,1339975200.0,Medical - Care Facilities,Healthcare,False,False,2257
ADUS,Addus HomeCare Corporation,2022-09-30,95.239998,1536030720.0,Medical - Care Facilities,Healthcare,False,False,2099
ADUS,Addus HomeCare Corporation,2022-12-31,99.489998,1604574720.0,Medical - Care Facilities,Healthcare,False,False,2077
ADV,Advantage Solutions Inc.,2022-03-31,6.38,2031511599.0,Advertising Agencies,Communication Services,False,False,2092
ADV,Advantage Solutions Inc.,2022-06-30,3.8,1211523201.0,Advertising Agencies,Communication Services,False,False,2359
ADVWW,Advantage Solutions Inc.,2022-03-31,0.92,2031511599.0,Advertising Agencies,Communication Services,False,False,2092
ADVWW,Advantage Solutions Inc.,2022-06-30,0.2499,1211523201.0,Advertising Agencies,Communication Services,False,False,2359
ADX,"Adams Diversified Equity Fund, Inc.",2022-03-31,13.57,2173588649.0,Asset Management,Financial Services,False,True,2017
ADX,"Adams Diversified Equity Fund, Inc.",2022-06-30,11.33,1808180579.0,Asset Management,Financial Services,False,True,1987
ADX,"Adams Diversified Equity Fund, Inc.",2022-09-30,10.79,1761520051.0,Asset Management,Financial Services,False,True,1966
ADX,"Adams Diversified Equity Fund, Inc.",2022-12-31,11.43,1757893037.0,Asset Management,Financial Services,False,True,2008
AEE,Ameren Corporation,2022-03-31,84.91,24208832000.0,Regulated Electric,Utilities,False,False,530
AEE,Ameren Corporation,2022-06-30,82.35,23349023909.0,Regulated Electric,Utilities,False,False,471
AEE,Ameren Corporation,2022-09-30,73.88,20870505000.0,Regulated Electric,Utilities,False,False,497
AEE,Ameren Corporation,2022-12-31,82.11,23039172000.0,Regulated Electric,Utilities,False,False,481
AEG,Aegon N.V.,2022-03-31,4.62,13563560000.0,Insurance - Diversified,Financial Services,False,False,760
AEG,Aegon N.V.,2022-06-30,3.89,11186520000.0,Insurance - Diversified,Financial Services,False,False,764
AEG,Aegon N.V.,2022-09-30,3.59,10101960000.0,Insurance - Diversified,Financial Services,False,False,783
AEG,Aegon N.V.,2022-12-31,4.57,9954927319.0,Insurance - Diversified,Financial Services,False,False,818
AEIS,"Advanced Energy Industries, Inc.",2022-03-31,84.98,3229721600.0,Electrical Equipment & Parts,Industrials,False,False,1705
AEIS,"Advanced Energy Industries, Inc.",2022-06-30,72.14,2727919420.0,Electrical Equipment & Parts,Industrials,False,False,1662
AEIS,"Advanced Energy Industries, Inc.",2022-09-30,76.6,2895521050.0,Electrical Equipment & Parts,Industrials,False,False,1551
AEIS,"Advanced Energy Industries, Inc.",2022-12-31,84.98,3208600900.0,Electrical Equipment & Parts,Industrials,False,False,1508
AEM,Agnico Eagle Mines Limited,2022-03-31,56.03,23559517920.0,Gold,Basic Materials,False,False,546
AEM,Agnico Eagle Mines Limited,2022-06-30,42.18,20833841600.0,Gold,Basic Materials,False,False,510
AEM,Agnico Eagle Mines Limited,2022-09-30,39.3,19221280110.0,Gold,Basic Materials,False,False,516
AEM,Agnico Eagle Mines Limited,2022-12-31,48.77,23684460420.0,Gold,Basic Materials,False,False,472
AEO,"American Eagle Outfitters, Inc.",2022-03-31,15.51,2830128000.0,Apparel - Retail,Consumer Cyclical,False,False,1799
AEO,"American Eagle Outfitters, Inc.",2022-06-30,10.32,1978207825.0,Apparel - Retail,Consumer Cyclical,False,False,1903
AEO,"American Eagle Outfitters, Inc.",2022-09-30,9.12,1812747650.0,Apparel - Retail,Consumer Cyclical,False,False,1940
AEO,"American Eagle Outfitters, Inc.",2022-12-31,13.09,2661069160.0,Apparel - Retail,Consumer Cyclical,False,False,1662
AEP,"American Electric Power Company, Inc.",2022-03-31,88.22,51244209710.0,Regulated Electric,Utilities,False,False,271
AEP,"American Electric Power Company, Inc.",2022-06-30,85.5,49287275004.0,Regulated Electric,Utilities,False,False,241
AEP,"American Electric Power Company, Inc.",2022-09-30,77.65,44330355837.0,Regulated Electric,Utilities,False,False,257
AEP,"American Electric Power Company, Inc.",2022-12-31,86.08,48689037441.0,Regulated Electric,Utilities,False,False,246
AER,AerCap Holdings N.V.,2022-03-31,49.74,12048111650.0,Rental & Leasing Services,Industrials,False,False,814
AER,AerCap Holdings N.V.,2022-06-30,40.5,9840643403.0,Rental & Leasing Services,Industrials,False,False,813
AER,AerCap Holdings N.V.,2022-09-30,41.87,10195141302.0,Rental & Leasing Services,Industrials,False,False,780
AER,AerCap Holdings N.V.,2022-12-31,57.69,14058958972.0,Rental & Leasing Services,Industrials,False,False,664
AES,The AES Corporation,2022-03-31,22.67,17058037012.0,Diversified Utilities,Utilities,False,False,668
